标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
20,4.18,1.42,0.12,0.09,-16.12,-14.75,48.36,45.0,2.06,1.9,7.2,8.0,backtest_summary_20251209_233910.csv
