标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
159513.SZ,纳斯达克100指数ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,10369.01,3.69,1.996,133.788,0.122,0.179,0.109,-18.28,-9.077,345,8,62.5,9.395,-10.491,0.454,1.258,0.701,0.18,76.541
