标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
563010.SH,电信ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,13979.602,39.796,20.05,329.046,0.529,1.014,0.669,-29.947,-10.109,272,11,27.273,79.243,-8.063,3.094,2.648,5.085,0.509,127.128
