,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,4493,32,49,2.2240908680378166,2.2048717984030413,,,-96.30094449920516,9.949664630159386,-0.00963699427753392,2024-02-23,2024-03-19,25 days,,2.1389015164550687,2.1862120300805596,0.3235009681381091,0.08176042327429384,0.004214492433217624,0.00023660034136696595,0.047053020309735655,0.03438896659890177
1,4519,77,97,2.190150795501292,2.3640283369876625,,,775.4624422270493,10.290167749858792,0.07835097577418143,2024-04-30,2024-05-31,31 days,,2.1664202992880197,2.376414629236701,0.1382734463573741,0.32390959057073987,0.0005926164350598858,0.0005239037605851612,0.04781458426428082,0.0352162614467903
2,4454,99,114,2.3962192341128365,2.743244857114972,,,1534.2065383203476,11.44558653116433,0.14374973961180607,2024-06-04,2024-06-26,22 days,,2.3789038473467596,2.6415210903380126,0.24922232597576272,0.3615332882070961,0.001244609055029618,0.0059313670627657205,0.03264015762490087,0.04712810160267625
3,4129,128,131,2.956218832148665,2.7317380503009177,,,-938.6239352331654,11.742786983817163,-0.07689713556277765,2024-07-16,2024-07-19,3 days,,2.882404362207982,2.881336574557835,0.18779540299301098,2.559111328021783e-06,0.0032591232207040597,-0.0005666583686370075,0.06850229435814313,0.07374118191678658
4,4487,172,199,2.5113932824296263,2.663178308612267,,,669.4502611170067,11.609151364502488,0.059408353693922236,2024-09-18,2024-11-01,44 days,,2.502833085084238,2.707501219303163,0.044812941065278666,0.12219716434023929,0.00014141312417296584,-1.2203259977638936e-05,0.053300071892206986,0.054304065386548875
5,4036,203,211,2.957919896287565,2.9187419863398434,,,-169.98114822814665,11.85910367914211,-0.014238465667002926,2024-11-07,2024-11-19,12 days,,2.72764517751999,2.832901042652893,0.28164624946382566,0.17245549730895016,0.01067053847956719,0.0027685331359504537,0.07203529954333451,0.05230890159742159
6,3414,236,250,3.446415776427944,3.2896786387209147,,,-546.5991012984576,11.498513166659102,-0.046455562909634165,2024-12-24,2025-01-14,21 days,,3.2333670689658596,3.348763800875671,0.2936755719791131,0.016191414345619753,0.009446858365971403,-0.0007481081790322955,0.09877755020585095,0.10701861956128665
7,3125,385,386,3.5899544253573983,3.686626798107533,,,290.7315066825068,11.369658161663954,0.02591511510042089,2025-08-06,2025-08-07,1 days,,3.618931887273776,3.6205309443171982,0.12471518586147703,0.15961316645616505,0.0005458029357257033,0.0006991093843176088,0.07286450317808815,0.07403059355855936
8,3100,387,396,3.713385683104757,3.656147039335708,,,-188.86257140383486,11.42277571978272,-0.016406432115969,2025-08-08,2025-08-21,13 days,,3.6239095474511576,3.6744362403602233,0.20642275797596307,0.05527997194006363,0.002488830088690719,-1.1384592070839972e-05,0.06925622792833128,0.056187470200468416
9,2733,430,432,4.142425393543774,4.193159515666027,,,127.26577898168236,11.390576778435193,0.011241320058588022,2025-10-16,2025-10-20,4 days,,4.073198524536138,4.080226978184437,0.33781790760529246,0.285783643335784,0.005476086796904885,0.00351422682414911,0.07531487256764895,0.09884268289952804
10,2664,433,445,4.297598115098973,4.732178573784566,,,1145.694679388827,12.027662549592876,0.100071146445774,2025-10-21,2025-11-06,16 days,,4.091906665604662,4.577460486978807,0.2912273308647282,0.25462241992605705,0.010035673708395384,0.006557827358866082,0.0966005859728947,0.14180902225878084
11,2648,460,461,4.756077635686149,4.777863586639362,,,45.06625994574789,12.622938178358979,0.0035783647042159066,2025-11-27,2025-11-28,1 days,,4.660496451949939,4.661554713470598,0.07587527244707006,0.03769247779912557,0.0010044789828214107,0.0008251155363841652,0.15999452754332802,0.15079317736193373
