,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,6709,94,97,1.4896628553652334,1.431139058817741,,,-402.4339810582526,9.797830021126789,-0.040266961942792674,2024-05-28,2024-05-31,3 days,,1.4119022494708118,1.4220228216245576,0.5278544757852138,0.3230833791411036,0.01356403860235004,-0.00041396433049604536,0.04735100451307981,0.04951575155052406
1,6497,102,104,1.476475686864074,1.364465832563288,,,-736.9568219180674,9.228798525859785,-0.07682505446562245,2024-06-07,2024-06-12,5 days,,1.4257420361043147,1.4244951281169835,0.08893067483859977,0.059852467607916376,0.0006846585020969798,-0.0006234539936658123,0.04656409582555808,0.051342464558307335
2,7564,223,235,1.170765118785595,1.1707609326828994,,,-8.887315207443299,8.855651526653846,-0.0010035737395803078,2024-12-05,2024-12-23,18 days,,1.1635140360858753,1.1688004063676645,0.21054059952879886,0.061582851601858515,0.00020288080425275487,2.9944637789528866e-05,0.02536501924852152,0.02340879886870519
3,7591,276,278,1.1654179892850407,1.1409769050764424,,,-194.28619204901833,8.75392182154901,-0.02196146094456683,2025-02-27,2025-03-03,4 days,,1.1496771392592835,1.1490625866085054,0.272016664231451,0.17683643737058624,0.0006068152992838213,-0.00030727632538892397,0.01708041653814595,0.018394387952860008
4,7343,281,295,1.1782720958018362,1.230392489241804,,,373.87663700569647,8.843412023987725,0.04321248150478913,2025-03-06,2025-03-26,20 days,,1.1504825577249265,1.2001632977862506,0.17201246767008785,0.22326823102615218,0.0007175078048019164,0.0011943254307640316,0.017494713700454398,0.019838762355905235
5,6413,355,358,1.4075679194565518,1.3748984531330262,,,-218.43126595647834,8.921978423708481,-0.02419826357151623,2025-06-25,2025-06-30,5 days,,1.3798025165735377,1.3797160731359441,0.33224688804207797,0.16178183589425757,0.0018689261782114386,-0.00011757117138255779,0.024973851057859205,0.023000222557570872
6,6206,361,383,1.419332474055754,1.5030520639255058,,,510.49561551032383,9.068159221355849,0.05795569333075796,2025-07-03,2025-08-04,32 days,,1.3826603250680847,1.5138900420840884,0.215147148476092,0.4030499633199166,0.001473606026805463,-0.0002473202987343844,0.022530524144573776,0.02449094748560331
7,6047,385,401,1.5408968037795894,1.6205143240685684,,,471.8886186424075,9.558526545048906,0.05064376441929301,2025-08-06,2025-08-28,22 days,,1.5208754534487192,1.6006880488676165,0.5220233276090467,0.24640584718686726,0.0034927056823151523,0.0003460054025386701,0.023445374304771404,0.02614858987753043
8,6036,402,417,1.6217675100696574,1.6648987258188723,,,250.42085956234996,9.919158699911584,0.025581892825987468,2025-08-29,2025-09-19,21 days,,1.6027182995427305,1.6565185624061596,0.33488355791346147,0.10918510992929328,0.001396142966251605,0.00013547173440286997,0.02484813858219716,0.026342190462520242
9,5898,426,429,1.7021337318420606,1.6879298210778657,,,-93.77196310478247,9.997297417560864,-0.009340595420460259,2025-10-10,2025-10-15,5 days,,1.6580259202456265,1.6583178061639425,0.15716690525454538,0.00539280200560116,0.001363008345779626,9.771477348152757e-05,0.03156412393701127,0.03595697895924376
