标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
20,12.47,9.14,0.42,0.54,-19.67,-19.18,46.58,50.0,3.74,2.88,7.8,8.0,backtest_summary_20251209_233709.csv
