标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
159888.SZ,智能车ETF,etf,CNY,kama_cross,否,2022-01-04,2023-12-29,724,10000,7347.575,-26.524,-14.826,-31.701,-1.094,-1.251,-0.519,-28.556,-28.556,674,9,11.111,0.393,-11.194,-3.369,0.013,-3.294,-2.319,71.86
