,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,5502,69,70,1.8163632831592749,1.8141013114492384,,,-22.432776448388857,9.987408099768018,-0.0022447073474470784,2022-04-20,2022-04-21,1 days,,1.8363979999857176,1.8356517795907872,0.19098328914025645,0.21336366721176855,-0.00022962876083750436,-0.0007066822684560492,0.042959678702955244,0.04341444421666089
1,4982,126,140,2.001508950881021,2.0091055300436094,,,27.855716716032607,9.990440671983254,0.0027935283125589162,2022-07-14,2022-08-03,20 days,,1.9457769087397476,1.974300989512713,0.10193754664997907,0.07156694533391211,0.0005237643283244608,0.00022631368158935553,0.06443643795124741,0.0705665969218227
2,5889,238,240,1.6980611816802138,1.6490613483126526,,,-298.4156209911319,9.855602289563995,-0.02984191334167167,2022-12-27,2022-12-29,2 days,,1.6632973775607856,1.6626065029770998,0.14939688705800797,0.13906284707812153,0.0008904218137510966,-0.0003454372918429982,0.036614211767563486,0.03659926333271174
3,5768,243,271,1.6819926026844223,1.8936085178258375,,,1210.2885649041311,10.31203363155159,0.12474972496685129,2023-01-04,2023-02-20,47 days,,1.663031165128527,1.864253274337733,0.14870134570078902,0.09740489221507229,0.00024650555424621245,0.0003496477744058997,0.038372901540190775,0.04375885473398995
4,5688,272,283,1.918186044925811,1.823124672370384,,,-551.3493747752592,10.640287679990378,-0.0505331733438943,2023-02-21,2023-03-08,15 days,,1.865603016805008,1.8703565065254237,0.11990496847182684,0.08702815091382245,0.001098838912971208,-0.0007393757497406265,0.04122167104100454,0.03538737399938446
5,5822,300,303,1.7795472319111256,1.7253568350289596,,,-325.69926638683296,10.202775738862588,-0.03143656313946594,2023-03-31,2023-04-06,6 days,,1.7402832394863887,1.7403610537091319,0.23949389082512793,0.17773257429037564,0.001607139133338838,-0.00045195469486802864,0.03547975453528835,0.03651849278739857
6,5642,311,313,1.7785320776559637,1.7243465036487209,,,-315.59662902672426,9.881620477860515,-0.03145122542384385,2023-04-18,2023-04-20,2 days,,1.7430556335667293,1.7428616813716475,0.301273734933735,0.036153904829837095,0.0019006429739558683,-9.697609754096466e-05,0.03521951362633907,0.03461699594700411
7,5799,403,404,1.675989778632141,1.6809087786326096,,,18.79195363592845,9.733327366789144,0.0019335146091887837,2023-08-31,2023-09-01,1 days,,1.679057118561425,1.6802985285374552,0.2764095481711184,0.2552767952911758,0.00014690981479770215,0.0005061152452222236,0.04342707442138844,0.04273084543144123
8,5628,405,410,1.730297042612419,1.68796051481293,,,-247.88895522211862,9.618976766594933,-0.025455546356191527,2023-09-04,2023-09-11,7 days,,1.6820693090110024,1.6839703624606468,0.13720931743407241,0.020841740500198238,0.0015060952247889503,-3.03982098017741e-05,0.044629280721396075,0.038576569990833066
9,5619,416,418,1.6890137733993715,1.6471071553693892,,,-244.84611845984637,9.372831749375834,-0.025798888783876876,2023-09-19,2023-09-21,2 days,,1.6862240031112692,1.6854617518311539,0.14471339839643635,0.08985813670995274,0.00035014896551081404,-0.0003811256400580258,0.0398256272800954,0.03719606433487189
