标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
159974.SZ,央企创新ETF,etf,CNY,kama_cross,否,2022-01-04,2023-12-29,724,10000,9675.599,-3.244,-1.706,-7.016,-0.118,-0.162,-0.107,-15.95,-7.711,281,7,28.571,10.391,-9.116,-0.471,0.914,-0.256,-0.186,64.428
