标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
162415.SZ,美国消费LOF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,12158.836,21.588,11.251,83.898,0.633,1.125,0.886,-12.702,-4.554,425,6,50.0,14.884,-4.789,3.313,3.259,3.577,1.055,62.957
