,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,2612,87,89,3.825372385154645,3.812321765600565,,,-44.0630468361428,9.974828560886305,-0.004409888745713738,2024-05-17,2024-05-21,4 days,,3.8089359326325236,3.809467574610254,0.3806947004500626,0.35598964855946436,0.000843901951872302,0.0002658209888650731,0.06033509975345372,0.048189703540904905
1,2594,90,93,3.835185741707743,3.773262722844268,,,-170.496468590378,9.868157658523959,-0.017137955635620327,2024-05-22,2024-05-27,5 days,,3.816867042405137,3.8133950039170235,0.6029264275493674,0.2902317705961686,0.00402660752065979,-0.005274820930682249,0.04656471332643853,0.05831902852845845
2,2533,102,113,3.859787216820239,4.057633638587589,,,491.1175728233238,10.027413513374015,0.05023274611997252,2024-06-07,2024-06-25,18 days,,3.799513998209106,3.9455141201524313,0.24187238036167585,0.29938883906151836,0.0026698735385354646,0.010492547733889523,0.05086779034983875,0.0704626430782689
3,2262,128,132,4.5408431856093685,4.310571945297744,,,-530.8844960979516,10.010950513055946,-0.05168576369711894,2024-07-16,2024-07-22,6 days,,4.395342791032149,4.413016826221127,0.33177695005031704,0.15533976371328584,0.011480257650070769,-0.0016376525223561107,0.09635263057565316,0.11980346331983109
4,2211,174,180,4.404628458612793,4.169462025435919,,,-529.4316407841831,9.478657030115851,-0.054364058323846,2024-09-20,2024-09-30,10 days,,4.240248692203893,4.239933774711985,0.041568932417525024,0.10080677768958418,0.0006997217220264437,-0.0011885883690704684,0.07853531110271528,0.06819618348836229
5,1891,203,234,4.869874023711639,4.868603517973798,,,-11.610256865920574,9.207730515663581,-0.0012607604383170336,2024-11-07,2024-12-20,43 days,,4.439186173193933,4.911689534601747,0.16968590067787026,0.05370880020076947,0.008557372303571972,5.4497898227386564e-05,0.10573736434790215,0.11197948736051544
6,1761,385,396,5.221699626238531,5.350350978579868,,,217.24634091555197,9.3086905575426,0.023625511972965446,2025-08-06,2025-08-21,15 days,,5.206697292980857,5.263067384062631,0.12341932350688356,0.09606901355369815,0.0008666916650075981,0.0013700314546530497,0.08260969458552041,0.06379622156180106
7,1629,430,432,5.780105424570558,5.755991831029011,,,-48.67719509386639,9.396151214685847,-0.005169739991648556,2025-10-16,2025-10-20,4 days,,5.699523468313903,5.700570024151523,0.28785182787972463,0.1738356659808483,0.004857354102682621,0.0005232779188091286,0.07846157198946724,0.10414454622138412
8,1599,433,445,5.856704773816694,6.11623388332963,,,405.4146816547965,9.572364456388486,0.043291005774760104,2025-10-21,2025-11-06,16 days,,5.705862035049816,5.9180127751662415,0.19859942353075483,0.14678997261359472,0.003877212705646116,0.00431325395497358,0.10209258721593698,0.1259761379621789
9,1651,456,457,5.9174782904635626,6.054516147880544,,,216.36662118658302,9.88288140885306,0.022146572199345283,2025-11-21,2025-11-24,3 days,,6.060689931763551,6.060587606351962,0.03012519291596712,0.07803799346385125,0.0008425657477969158,-0.0004174971104179785,0.17885571184368707,0.17112730006655355
