标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
159671.SZ,稀有金属ETF基金,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,11471.515,14.715,7.776,310.251,0.25,0.424,0.295,-26.384,-14.062,288,9,44.444,29.293,-8.854,1.538,1.62,2.283,0.378,89.527
