,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,17055,94,95,0.5860156669634773,0.586020355088813,,,-9.914581200450257,9.994537178050907,-0.000992003999999992,2024-05-28,2024-05-29,1 days,,0.5864536731189057,0.5864321179412793,0.13098869234621172,0.02390103687324538,8.847888075935728e-05,-6.299569757424923e-05,0.014416211205803544,0.01350355936731883
1,16820,100,102,0.5936360541835516,0.5739170850278126,,,-341.4921831002977,9.819121900767573,-0.034200661469707676,2024-06-05,2024-06-07,2 days,,0.5863968415281532,0.5850648877342772,0.0790842917253992,0.2823747798088479,0.00012098988441981244,-0.0006659768969378513,0.010860575637804099,0.011985222556094714
2,16759,109,110,0.5754356371989774,0.5715105667411583,,,-75.39109151850651,9.610835715916366,-0.007817631145833306,2024-06-19,2024-06-20,1 days,,0.5822348508761898,0.5795913230891272,0.17082291109856004,0.38090234056527944,-0.00011777190590548751,-0.0014845367606509303,0.010762930139352044,0.012077408160076328
3,18261,131,134,0.5239779451228186,0.4886697599406041,,,-654.0087494835008,9.24597987108158,-0.06835117654875995,2024-07-19,2024-07-24,5 days,,0.5142050721400832,0.5117787892612455,0.12959661630911237,0.3048167892527665,0.00026050038190295055,-0.0012811305794923438,0.010810563239231907,0.013553498691857999
4,10516,195,197,0.8477056608221689,0.8008650823356024,,,-501.2437083322572,8.668184967523562,-0.05622808253034013,2024-10-28,2024-10-30,2 days,,0.82909688560488,0.8272602521660192,0.25218573366487634,0.18737784578251437,0.0009336984005621218,-0.0009183167194303602,0.05870163647198061,0.05202849848485152
5,9582,202,210,0.8780773297616803,0.8429530733908773,,,-344.8060812065379,8.245456661503903,-0.0409813240277435,2024-11-06,2024-11-18,12 days,,0.8306334353776648,0.877104363244352,0.01736310481126171,2.185844977410417e-06,0.0024650266564372933,-0.00020549913716738644,0.047437349216178565,0.046349822567281845
6,9317,229,230,0.8660070532587193,0.8403751183897012,,,-246.7619185212653,7.949181346624168,-0.030583037234143448,2024-12-13,2024-12-16,3 days,,0.8696424511274573,0.8693875358441867,0.02695621249452518,0.023802739641900498,3.441952027157432e-05,-0.00018444751974433515,0.030553109249144932,0.030112097012735973
7,10250,259,260,0.763142074046211,0.7545483878703956,,,-95.8634469194311,7.778163617322608,-0.012255295212837988,2025-01-27,2025-02-05,9 days,,0.7626836169589954,0.7624978955510172,0.240134458919409,0.22361790630357198,-5.5118270526843816e-05,-0.0003574668894977447,0.02213345517434713,0.02056158840561674
8,9144,279,287,0.8449539252342028,0.8612898574303698,,,141.57481742740885,7.800946574342426,0.018323851564501756,2025-03-04,2025-03-14,10 days,,0.8354690634723592,0.8403136024201426,0.23453048012495215,0.08862895413888727,0.0006564160004162526,0.0003181516261297664,0.027506660124914057,0.026405348254003005
9,11075,315,319,0.7104121139527046,0.70874121332331,,,-26.363786020336992,7.858561549790931,-0.0033508399508952497,2025-04-24,2025-04-30,6 days,,0.7026749520333352,0.7042457446842447,0.3708671699649549,0.28328336231278034,0.0006658915170160521,0.00027722742050784177,0.02160114213330008,0.017548556646207022
10,10672,320,335,0.7348016126397622,0.757133183831383,,,230.36156368300684,7.960964073970031,0.0293760974691377,2025-05-06,2025-05-27,21 days,,0.7056268552180859,0.761993575311116,0.18331665164796787,0.1877129414176652,0.0010183329792249711,-0.00016072605807441556,0.019734541895146878,0.015032213584172966
11,10600,338,339,0.7614504661873626,0.7545371444376775,,,-81.31594488297439,8.034734336312713,-0.010074608783692,2025-05-30,2025-06-03,4 days,,0.7619102780043105,0.7618974690630396,0.19743945134538038,0.17280161477788486,9.125586637133883e-05,-0.00010445657936116366,0.015220938508509148,0.01446057921330952
12,10190,341,382,0.784108000845129,1.025018883620701,,,2445.6643940067256,9.217501476353403,0.30608834379276206,2025-06-05,2025-08-01,57 days,,0.7627055768028455,1.0238267031856396,0.13674089631878641,0.43399544637668724,0.00040405386990283176,0.00048437859141200096,0.015378649464756975,0.024903334800688515
13,6226,408,428,1.675835074408063,1.7819736271862343,,,650.0544711088315,10.764158488063046,0.06230305715749121,2025-09-08,2025-10-14,36 days,,1.545166883941501,1.7830109988463652,0.4745197184092845,0.0409444665531233,0.01962131151985602,9.354412411729147e-05,0.08555442700305788,0.08404324174423375
14,6466,431,432,1.7142874673945852,1.7184770885913192,,,15.991962848579938,11.09812780950243,0.0014427212272047417,2025-10-17,2025-10-20,3 days,,1.7813696609543446,1.7810246540605736,0.10455722990631752,0.024297888609197207,-0.0006583925099441501,-0.0010969157007174601,0.08530293103724963,0.08533092652384999
15,6126,434,444,1.8120181479830515,1.8968972806989108,,,508.6091590593014,11.36040795805285,0.04581889816828416,2025-10-22,2025-11-05,14 days,,1.7815688406260655,1.815344486176402,0.016147801317361786,0.021547392155047602,0.0002720932827458,0.000760625851450906,0.0803840393364559,0.07361884371823652
