标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
20,3.96,1.85,0.13,0.07,-20.84,-15.26,41.2,33.33,3.09,2.12,5.3,5.0,backtest_summary_20251209_233533.csv
