标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
510050.SH,上证50ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,10435.18,4.352,2.351,89.747,0.216,0.343,0.361,-6.519,-4.424,252,4,50.0,9.623,-3.258,1.072,1.945,1.192,0.384,40.202
