,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,5251,59,61,1.9033202332625696,1.813101386905247,,,-483.49662718605146,9.757464963750603,-0.048377070530886364,2024-04-02,2024-04-08,6 days,,1.8533465224950496,1.852855934509974,0.059551536363975345,0.03260969920662834,0.0006230562729510799,-0.00024529399253777245,0.058761894521678126,0.05759771712188243
1,5216,94,95,1.8234231857613863,1.8101344046549808,,,-78.7906004468171,9.476318195805886,-0.008284176717488743,2024-05-28,2024-05-29,1 days,,1.8432279607478705,1.843096302790422,0.10975164557632071,0.004757825942538336,-0.00015221159609228133,-0.0003706917405441601,0.04797331458386263,0.04539917756622092
2,5036,100,102,1.8730453773608404,1.8017770310372136,,,-368.1605949101307,9.2532028243463,-0.03903042521630382,2024-06-05,2024-06-07,2 days,,1.8428823092503344,1.8381964054030453,0.08025205677386846,0.29763931680129124,0.000586962363816094,-0.0023429519236444207,0.03796686693261125,0.04472160977892079
3,3269,195,197,2.772382306193407,2.5845591166940367,,,-622.749927229151,8.755920755709527,-0.06871406580010261,2024-10-28,2024-10-30,2 days,,2.6789886483258205,2.674072935961588,0.2579243524469818,0.1898811333334142,0.005077429252532776,-0.002457856182116913,0.1936118045091891,0.1729226228795801
4,2922,202,210,2.888658523186545,2.7378654664947626,,,-448.837663202313,8.220351548924391,-0.05317565833886679,2024-11-06,2024-11-18,12 days,,2.689061534181535,2.837898167165917,0.02053710707898386,0.020171679523052967,0.009793274308659505,-0.0006606144045040452,0.1662445925578367,0.17044416242644372
5,2812,213,215,2.842419028166681,2.6361382773608244,,,-587.7643228376405,7.7028515715716726,-0.07353596615676863,2024-11-21,2024-11-25,4 days,,2.838328621188955,2.8340563625076642,0.1002078181362951,0.05989460150416884,0.00022806087101301387,-0.002136129340646183,0.14011971574234144,0.139369760728501
6,2891,262,278,2.5610296914603943,2.6546318746792656,,,263.0646728919022,7.539238793854878,0.035530377777039115,2025-02-07,2025-03-03,24 days,,2.3887734380089416,2.6264290903792826,0.21316850483487365,0.1084267268808035,0.005015046959051972,0.00038296335075512405,0.09519376528613684,0.10075402174172221
7,2898,279,287,2.645987145008497,2.683964726781096,,,102.33593171476916,7.723100262223121,0.01334572086010306,2025-03-04,2025-03-14,10 days,,2.627862403434145,2.6365560326184982,0.1999833645409005,0.023396760562125876,0.0011822875873293743,0.0003082515584302096,0.09377863962551646,0.0827833051545353
8,3679,317,318,2.112221556218883,2.091304453007731,,,-84.68640880780028,7.732386093972357,-0.010897941150156487,2025-04-28,2025-04-29,1 days,,2.108341695309893,2.10734695928438,0.33725582526527625,0.30774988908822476,0.0004518782453709254,-0.0008573838782706863,0.057089693041709,0.05197000005438338
9,3509,320,335,2.1902122017208208,2.2457408531163634,,,187.06715811224728,7.78287963471184,0.024340415429262418,2025-05-06,2025-05-27,21 days,,2.11193770511678,2.290485097346534,0.18771161712912338,0.15364815989374275,0.002295372916200004,-0.001103176585075379,0.05547994135551599,0.0520956050216735
10,1590,408,428,4.949885920983526,5.243344433296261,,,458.4954164455957,8.10361813165243,0.05825627130378344,2025-09-08,2025-10-14,36 days,,4.587386996571714,5.337662572317319,0.44486905285103284,0.02268457733612388,0.05511870345413191,-0.0007052551005332456,0.2726770962140947,0.29511227129207657
