标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
159869.SZ,游戏ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,11779.66,17.797,9.345,167.421,0.39,0.72,0.554,-16.875,-7.787,91,4,75.0,14.358,-2.747,4.182,7.36,4.368,1.26,43.028
