,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,7490,127,128,1.33432448577897,1.336551687107668,,,6.679306684486917,10.002431267460459,0.0006683256222596726,2022-07-15,2022-07-18,3 days,,1.339488509046862,1.3393702675671204,0.002218865739834328,0.03894097142947138,2.1516173996261045e-05,-7.771659043687151e-05,0.058687971513720474,0.05639914289352935
1,7303,132,134,1.3693997543347851,1.3174683054500609,,,-389.0664699254454,9.811098720304365,-0.0389038209960071,2022-07-22,2022-07-26,4 days,,1.3393508875785873,1.3382417054096847,0.005006077119594968,0.2781674326066795,0.00020021146703482393,-0.00055459108445118,0.05134195280703572,0.046792614007371953
2,9555,195,206,1.005995840213321,1.0614435299469962,,,519.9254838143266,9.877191590940916,0.054089657107385905,2022-10-27,2022-11-11,15 days,,0.9474268720921314,0.9961195412951944,0.060619712908709183,0.20661919417140986,0.0008097942615412634,0.0013886413683810162,0.04183968973914019,0.04045167627970247
3,8741,265,271,1.1591285128058109,1.054474195478839,,,-924.4579383916189,9.674550636558063,-0.09124192659630692,2023-02-10,2023-02-20,10 days,,1.0925665972441805,1.1045951215095546,0.3429713122808482,0.04639963778962252,0.006176229502543744,-0.0006618732719937034,0.03779478117644602,0.04001727517570871
4,8210,291,298,1.1215261075859262,1.152530615173063,,,245.21200444346746,9.33500284692565,0.0266311047275099,2023-03-20,2023-03-29,9 days,,1.078033715258716,1.1145854178887695,0.18052087365005537,0.2500306830433154,0.0012838899061258975,0.0019161052804612666,0.035198168551870315,0.04952387379288527
5,8252,340,344,1.145520882503171,1.0857793032396117,,,-502.19385664926676,9.206344566374721,-0.05312625049963883,2023-06-01,2023-06-07,6 days,,1.1434978755579182,1.142270397787056,0.054275762961739665,0.11413481011046697,7.689983431961404e-05,-0.0006721121434688134,0.029074748172823368,0.03175810464445377
6,9642,403,413,0.9283211073860088,0.8727910742630735,,,-544.103741199073,8.683161827730224,-0.06078779073833482,2023-08-31,2023-09-14,14 days,,0.9013514750810016,0.9050164767178032,0.2248522130159931,0.03125576759002016,0.0014060415299397278,-0.00023060821925883582,0.038224923450129206,0.030174413302766236
