标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
515190.SH,中银证券500ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,9658.236,-3.418,-1.903,128.582,-0.12,-0.17,-0.129,-14.766,-7.999,332,7,42.857,8.528,-6.183,-0.496,0.784,-0.398,-0.277,67.083
