,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,23687,82,91,0.4219477443148152,0.4136261971305708,,,-207.00860812870513,9.89611997550843,-0.020711887366902618,2022-05-12,2022-05-25,13 days,,0.4005510573359831,0.4036299522549417,0.09814492074219461,0.09822204809121826,0.0005879050691997753,0.00012446536416780654,0.019772469551186906,0.015546809632006026
1,17804,127,130,0.5497461499421746,0.5315891590355537,,,-332.8931130219988,9.626046920519737,-0.03401144066780009,2022-07-15,2022-07-20,5 days,,0.533475090838106,0.5336255352476972,0.10569384318486806,0.04829897695305746,0.0006712047015324055,-1.762873235226318e-05,0.020338294582545532,0.01941445851162938
2,21440,187,206,0.441013024509158,0.4773916055150572,,,770.1114791326191,9.845297633859587,0.08144743283005051,2022-10-17,2022-11-11,25 days,,0.413575592863006,0.4514922428894867,0.12721558440075337,0.11831092180176064,0.0005554576140719784,0.00027060778696993043,0.01734488877742812,0.01762999853708774
3,23797,243,244,0.4296635481170759,0.4345836877883847,,,106.80131802171383,10.283245736421122,0.010445419615008018,2023-01-04,2023-01-05,1 days,,0.4299345744621565,0.43004009540641547,0.13643584595394598,0.04537019483324485,-4.419525045484818e-06,3.5512891359464525e-06,0.010263077925477739,0.011350366344682587
4,23127,245,262,0.4467269867318991,0.4818842776538918,,,802.3446707972004,10.737996355725093,0.07766037494981398,2023-01-06,2023-02-07,32 days,,0.4301493533234336,0.48732904030870217,0.008660757424516437,0.26225122634416986,0.00010738943063848261,-0.00014338888256482107,0.011660708797685682,0.011957234660645948
5,22647,265,266,0.4916169723519688,0.4863666035090093,,,-129.97930020776525,11.074197021261785,-0.011674455833841555,2023-02-10,2023-02-13,3 days,,0.4875317707564355,0.48759208345879307,0.19289697593106467,0.19338561570323068,0.00037035687132809986,1.0573557413036857e-05,0.012744526938285514,0.011746867442250968
6,22555,267,268,0.4878667355215239,0.4841255279636534,,,-95.34457921922314,10.961642751454086,-0.008664668815950825,2023-02-14,2023-02-15,1 days,,0.4875408220335556,0.48741566621037397,0.1209091752952962,0.1808279570848186,4.52563856020068e-06,-8.820862420962546e-05,0.011079899023951751,0.010299879297249038
7,27416,352,355,0.3978811985571033,0.3718836017096217,,,-723.3020510526117,10.551935882056267,-0.06630742880862356,2023-06-19,2023-06-26,7 days,,0.38882940406374367,0.3882808815379745,0.041846826269901057,0.16318281821002406,6.82475532249871e-05,-0.0002868940958857813,0.009063057708843667,0.009371595323639358
8,32003,445,453,0.3182693106126631,0.3080451152166048,,,-337.2268955449604,10.021970284907031,-0.033108289921792,2023-11-07,2023-11-17,10 days,,0.3072148672233489,0.3082344732230532,0.08870115111165648,0.23650356628043928,0.00013881943840865496,1.4316613467476222e-05,0.00892075626780869,0.006875647570548014
9,31663,454,456,0.3110371538318285,0.3015038288699492,,,-311.5511108356277,9.697442567643193,-0.03163479131676426,2023-11-20,2023-11-22,2 days,,0.30844784423069116,0.3079348358096102,0.3510790212141739,0.22233479328691488,0.00014258647449409226,-0.0002565042105404647,0.006678055610463761,0.007053175373608165
