,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,12649,29,31,0.790133975277268,0.762039158475705,,,-365.1880567073911,9.816718984420678,-0.03653925064835788,2022-02-21,2022-02-23,2 days,,0.7762652502465688,0.7748423933014422,0.05774269131544862,0.26621043470669553,0.00010933639526955474,-0.0007114284725631137,0.014817784137820566,0.01643943420232144
1,14964,125,127,0.6435179703629789,0.614965817535186,,,-436.67039061614685,9.41597570105407,-0.045346666395783976,2022-07-13,2022-07-15,2 days,,0.6397548498976187,0.6393278494095295,0.18291749569082877,0.006102343450029728,0.00013373282733712225,-0.00021350024404457693,0.014001491876915068,0.01642666485093646
2,19761,207,234,0.4652286391653478,0.5401197480614577,,,1469.989858156033,9.933344739994453,0.1598965077385486,2022-11-14,2022-12-21,37 days,,0.43125416171135417,0.5373701585871105,0.11283902860710336,0.2418003632295125,0.0008627247622866226,0.00016356303337798175,0.01747983796455677,0.017801248007127565
3,16903,265,283,0.6307958543835482,0.6221174878479985,,,-157.27942666226758,10.588997111869917,-0.014750926376583045,2023-02-10,2023-03-08,26 days,,0.6191513762352197,0.6265944951835606,0.17287501016789583,0.03677566032923258,0.00035686986420409755,-2.7850506956047145e-05,0.01423399823920523,0.01428981440475575
4,16886,295,297,0.6221187585290683,0.6158470061791699,,,-116.35695513181615,10.452144951431654,-0.011076237676139055,2023-03-24,2023-03-28,4 days,,0.618594758817689,0.618451816278704,0.10507945346679291,0.14438383717147943,8.361724130760233e-05,-7.147126949247351e-05,0.012072060926482893,0.011257454746776297
5,16306,300,309,0.6371417404830896,0.6189737073719086,,,-306.4890571572789,10.2411092463618,-0.02950064269978143,2023-03-31,2023-04-14,14 days,,0.6191319584206605,0.6218641421928388,0.13978598093314193,0.1653599463092664,0.00038676502654307515,-9.928978723279987e-05,0.011320442881731311,0.010985161587912106
6,15964,311,313,0.6315873489528363,0.6189794127381331,,,-211.25511762333986,9.982023891817317,-0.02095231897454756,2023-04-18,2023-04-20,2 days,,0.6226761377898683,0.6226029127362444,0.26395173212245693,0.02106268969978321,0.00040599779851483814,-3.661252681208538e-05,0.010808351482317,0.01068462403271433
7,17672,348,355,0.558590751085623,0.5474335338994744,,,-206.94317269574628,9.772830582128321,-0.020963879738220316,2023-06-13,2023-06-26,13 days,,0.5391536493373964,0.5436232714427847,0.03179959993209621,0.06580726505611866,0.00013063110673883216,0.00010260445991179996,0.01294383206865518,0.013885972221376188
8,17256,357,390,0.56008179201546,0.5849560871668894,,,419.35145031147977,9.87938682158531,0.04338969157413231,2023-06-28,2023-08-14,47 days,,0.5445343687288783,0.6028751304810142,0.20138630044075911,0.03304110240492442,0.0004555486430467918,-0.00012235690238515673,0.013771679316910554,0.014458992553476938
9,18874,440,450,0.5342811922160449,0.5262972198131324,,,-160.6981736068896,10.008678474319346,-0.015935918637922458,2023-10-31,2023-11-14,14 days,,0.5263818961632988,0.5273857109445494,0.19283376003471828,0.020224188910154175,0.0002620703688587985,-4.76769271010961e-06,0.01097340597408601,0.008450423206231633
10,18985,461,462,0.5226808069663692,0.516944940771951,,,-118.76406711143625,9.868647410406005,-0.01196844993141277,2023-11-29,2023-11-30,1 days,,0.5278165270664773,0.5276331673174659,0.1273431153563562,0.11601667872298427,-9.933831504449486e-05,-0.00019496137249689718,0.008129755674854466,0.007523777101075401
11,20648,483,483,0.4748442408165425,0.4748442408165425,,,-9.80458388437997,9.80458388437997,-0.001,2023-12-29,2023-12-29,0 days,,0.45680341746497405,0.45680341746497405,0.23295296227601833,0.23295296227601833,0.0011849784481544983,0.0011849784481544983,0.008260993243615346,0.008260993243615346
