标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
588200.SH,科创芯片ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,23330.54,133.305,58.74,605.667,0.506,1.841,1.228,-47.835,-18.982,320,10,40.0,72.028,-13.022,8.845,3.752,12.359,1.214,130.018
