,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,12347,88,92,0.8094869515181566,0.7579572020315463,,,-645.9144333931174,9.676616481939092,-0.06462546612428231,2024-05-20,2024-05-24,4 days,,0.7816842666841293,0.7822311133172974,0.05542497129059953,0.032094078005625165,0.0004973527134124467,-0.00018035903851580196,0.028954307292694794,0.02826626217462387
1,10032,139,143,0.9318681920568668,0.8791247990630899,,,-538.205659357027,9.083940843457704,-0.057571328162752525,2024-07-31,2024-08-06,6 days,,0.8885348050641808,0.8967549022582124,0.25154909549425064,0.014116241700270277,0.0024218291769132114,-0.0002987327258120824,0.04342308275348944,0.046940786589104506
2,9841,179,185,0.8953692263685757,1.5415038815080329,,,6346.62050710009,11.990634127306853,0.7202796339127712,2024-09-27,2024-10-14,17 days,,0.7656506958868697,1.5190702998404415,0.3274475147749295,0.35421818396341304,0.006746075006227,0.0023641595100537907,0.04525566852872545,0.21920997473835374
3,9853,186,187,1.5380937150718772,1.4093033589519044,,,-1283.4917305352703,14.520351685178161,-0.08469188410336706,2024-10-15,2024-10-16,1 days,,1.5176933694838324,1.5127147798177818,0.3090068768462108,0.2744490918958928,0.002696799758447277,-0.0031777600113297075,0.20402104997043022,0.1885300781761752
4,7005,190,200,1.980096665080888,1.7240977096595211,,,-1806.2466235242032,12.973940797528282,-0.13022144683941667,2024-10-21,2024-11-04,14 days,,1.5945438771574492,1.7152247821418296,0.4027801136920178,0.14224111218585045,0.04255635372454769,0.00028210125481820114,0.22695055530531766,0.12370504383592337
5,6482,201,210,1.8615548412119964,1.9290739012133344,,,425.37311917447244,12.285427754200498,0.03525211515520008,2024-11-05,2024-11-18,13 days,,1.7163677535502704,1.9333132697689281,0.006482153165423588,0.03820806857503497,0.001187261947911485,-5.166885255173762e-05,0.13411799718535586,0.14345431611294698
6,6161,212,215,2.027467242388671,1.891036817126061,,,-852.6188017982757,12.07095175533513,-0.06825741713554047,2024-11-20,2024-11-25,5 days,,1.93641212628981,1.9384722884583543,0.10272426763448791,0.005161464377511014,0.0015494282604417247,-0.0002224656134011127,0.13135606896481963,0.12382159394778307
7,5821,218,231,1.999551931207964,1.9141403573364515,,,-508.5715729118824,11.39080140580852,-0.04369399896656036,2024-11-28,2024-12-17,19 days,,1.9397377349441287,1.963454314720696,0.06927702401031355,0.14305495529909487,0.0008655340953260074,-0.0008757085849738407,0.11217447585530979,0.0797191017579651
8,4965,368,407,2.2416925038695497,3.7863594495563833,,,7654.306746360749,14.96463897437988,0.6877182829709966,2025-07-14,2025-09-05,53 days,,2.208153189797424,4.22909949880232,0.14783270116800074,0.28487482381012347,0.0010933111991994575,-0.021158651886726904,0.055459138905886364,0.3497746641546786
9,4170,412,429,4.503619474245409,5.597228352010659,,,4539.2887525633505,21.060267717743905,0.24170746664481738,2025-09-12,2025-10-15,33 days,,4.2187683002997085,5.393524905772193,0.2907738356500497,0.34702195430142724,0.019096288259686862,0.018330902473028488,0.3222776668103241,0.4303082685413217
