,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,13157,49,50,0.7596357343756065,0.7496730494540462,,,-141.00803334739186,9.92898783442337,-0.01410852442622962,2024-03-19,2024-03-20,1 days,,0.7546054566671402,0.7545493448326533,0.028636844784712605,0.14503488001876647,9.31017588102397e-05,-5.3032243539992883e-05,0.013984789181469384,0.01300865201588568
1,13115,52,53,0.7513108907139154,0.734769288762286,,,-226.68808037253552,9.74497077691519,-0.02300597829074892,2024-03-22,2024-03-25,3 days,,0.7541334562515626,0.7534248900940401,0.24298012346878736,0.17186014844801306,-0.00020794429054552901,-0.000631616191186494,0.01432409878980441,0.014171579364729757
2,12466,128,135,0.7722941151233329,0.770607314994183,,,-30.64455502390515,9.616904613922477,-0.003183050079070102,2024-07-16,2024-07-25,9 days,,0.7694572760113785,0.7731120275271688,0.05627978484622692,0.10543801650416078,7.572360248057446e-05,-2.7386951251558617e-05,0.012617070016605614,0.011689002510213596
3,7731,233,234,1.2412407295440948,1.2369675799443418,,,-42.615233776018,9.579514220327553,-0.004440922395869092,2024-12-19,2024-12-20,1 days,,1.243539491697923,1.2434306886226254,0.05337075537072293,0.15301286205920903,-6.9678465376791605e-06,-8.538621420110341e-05,0.029387571123304517,0.027037265573287166
4,7444,237,242,1.2833266117537745,1.2122414133966728,,,-538.446720759875,9.288504189609965,-0.05636365809544601,2024-12-25,2025-01-02,8 days,,1.2462150667887428,1.2480413923449822,0.18328523190256582,0.15018804011853337,0.0013927964560697486,-0.0008636817960775053,0.02587727641004831,0.03773211811511063
5,7600,314,315,1.186222273874611,1.1872653137992433,,,-1.092149405956139,9.019252833160646,-0.00012114413324520968,2025-04-23,2025-04-24,1 days,,1.1811228893275871,1.1812456451530198,0.11865526770624969,0.05127325055803391,7.12457647612889e-05,5.0450469217662906e-05,0.023155465442030652,0.022581405948482618
6,7566,316,320,1.1914643069514952,1.1653980240181314,,,-206.1335068718884,8.916010198058098,-0.022866580173565954,2025-04-25,2025-05-06,11 days,,1.1813971972432733,1.1810940960658254,0.06968235369996405,0.10484956719849389,0.0001371539578431206,-0.00022540268637290714,0.020690283329285474,0.021687839612000256
7,7054,336,337,1.248745011848184,1.2638202075528608,,,97.47861297196307,8.861817528827485,0.011066240876929619,2025-05-28,2025-05-29,1 days,,1.2458583143553976,1.2466372844090274,0.1526945011110279,0.21115506960969055,6.533172659750619e-05,0.0003585169187321213,0.01929379045993736,0.019877732619698715
8,7107,338,382,1.2530299873855075,1.500733052135447,,,1750.6401842168816,9.785496960937714,0.19658442791472802,2025-05-30,2025-08-01,63 days,,1.2473449663696794,1.5211798890497668,0.2409688294761191,0.019570802896111242,0.0007433260071409246,-0.00020415361378312014,0.019098509188374684,0.03445231237505789
9,6835,385,401,1.558925155729909,1.598713210660966,,,261.1601263366336,10.791229117140816,0.02450998728670292,2025-08-06,2025-08-28,22 days,,1.5218741706270071,1.563206210113457,0.07391873012782382,0.2724103165378661,0.0003729662270982222,0.0015807483635856083,0.03068295057823424,0.036685300311992866
