标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
20,7.74,5.79,0.17,0.24,-19.09,-16.59,38.37,37.5,3.51,2.8,7.9,8.0,backtest_summary_20251209_233657.csv
