标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
19,-4.02,-2.8,-0.38,-0.25,-19.47,-18.39,29.9,28.57,1.73,1.31,5.7,6.0,backtest_summary_20251209_233633.csv
