,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,11468,72,73,0.8715371239971388,0.8273033513062614,,,-517.0140565043713,9.741151285389696,-0.05172836783103808,2022-04-25,2022-04-26,1 days,,0.894564015090464,0.8940948368636531,0.014101318502351962,0.03155931802066151,0.0001260506050346777,-0.000370494546911182,0.03192720973451483,0.030240789819924938
1,11534,125,126,0.821728974425955,0.7839592184654608,,,-444.8963690567455,9.260003808404797,-0.046940781276315686,2022-07-13,2022-07-14,1 days,,0.8326483595006615,0.8294085980500511,0.22949058931577987,0.2754286876310323,-0.0005765119330796153,-0.0022399086282742786,0.016153717180145685,0.019458217649441473
2,13109,207,234,0.6891091655808601,0.7418710634662701,,,682.2763594685499,9.379359911289416,0.07552708681071693,2022-11-14,2022-12-21,37 days,,0.6317992504962326,0.741752069167122,0.007194402397107501,0.10795930929058078,0.0007111339530824582,2.8131678632507353e-06,0.018728911138258416,0.019288527059745143
3,12974,235,238,0.7488152542796598,0.7513848816360907,,,23.60654704064979,9.731798281685474,0.002429874762932522,2022-12-22,2022-12-27,5 days,,0.7419314432306042,0.7420555514211102,0.12989599565608317,0.03070684219083796,0.00012031230530240578,4.33498884331307e-05,0.018224708478923313,0.0172448263032045
4,12694,239,260,0.7671707099364479,0.8054991633750497,,,476.55965226370324,9.981735685908076,0.04893580791823517,2022-12-28,2023-02-03,37 days,,0.7422812501719018,0.80577381429086,0.03003505155616934,0.1520543404159403,0.0001847967122251918,0.00012846575872534535,0.017416491542770886,0.013360733360528409
5,12825,280,282,0.7964968913632634,0.7804493296862471,,,-215.9221461502136,10.112167642479987,-0.021137602632352943,2023-03-03,2023-03-07,4 days,,0.7857038085726169,0.7856440725763749,0.017805509000852312,0.027106076320747907,8.849144025546707e-05,-2.9867998120695443e-05,0.012514854765365636,0.014541873068479103
6,11929,333,334,0.8382591373913931,0.8044955495757342,,,-412.5640493834106,9.798210330415431,-0.04125808311111122,2023-05-23,2023-05-24,1 days,,0.8501932737054912,0.8498475070806089,0.03096972527292624,0.014537417499812622,-6.811421990497261e-05,-0.00025895789645720885,0.02499980588692545,0.027077137429935207
7,11386,377,390,0.841989072886381,0.8373683765124978,,,-62.171830872461726,9.560581959427818,-0.006485090216033506,2023-07-26,2023-08-14,19 days,,0.8184417251438294,0.8732136229380678,0.3420334106947122,0.0851076307542135,0.0022675123922226703,-0.0005370921248203745,0.014383108711191481,0.020884849702349894
8,11153,418,419,0.8540255482047275,0.8586415405290017,,,41.93147437230563,9.55068802032364,0.004402279051031344,2023-09-21,2023-09-22,1 days,,0.8584918698735239,0.8587608706533404,0.1196634527882281,0.14798190096877484,-4.749517950293954e-05,6.56200482781107e-05,0.012615942175851467,0.013544989249587063
9,11069,420,423,0.8642705226280474,0.8558836426767322,,,-102.35456740898671,9.520193227879304,-0.010699146611930768,2023-09-25,2023-09-28,3 days,,0.858820733101551,0.858778067225046,0.026418476746573664,0.24848588469462315,0.00016443161401369366,-3.260769060675628e-05,0.012737786519887613,0.010490511502718819
