ts_code,name,industry,adx_mean,trend_consistency,price_efficiency,liquidity_score,momentum_3m,momentum_12m,excess_return_20d,excess_return_60d,trend_quality,volume_trend,idr,final_score,volatility,return_dd_ratio,annual_return,max_drawdown
520550.SH,港股红利低波ETF,其他,51.5259985550787,0.5755760368663594,,0.6334139462256612,0.1887181101859028,,0.08379927585059743,0.19215453347701694,0.7258290151764427,1.4170620263938822,0.5003123776465975,1.0,0.3366224128942042,,,
159376.SZ,A500ETF指数基金,其他,49.13233113742116,0.4920634920634921,,0.5707687014227659,0.017234180484671402,,0.03303499750197503,0.01537933171580752,0.4823581240978432,1.4419904845984355,0.040148719147282824,0.9988738738738738,0.3424064328899968,,,
588820.SH,科创200ETF基金,其他,42.9396609974149,0.4936507936507937,,0.43118767404649005,0.13891077005135166,,0.15866497583119998,0.12751778306942474,0.519130353094963,0.4367061274260745,0.2151775578137438,0.9977477477477478,0.5964836776169494,,,
520500.SH,恒生创新药ETF,其他,42.81939602660865,0.451305683563748,,0.6783300255010268,0.6708211100393604,,0.18696851691608063,0.43378014352245264,0.5847588679309472,1.375790486449735,0.4365367291592759,0.9966216216216216,0.8484834234003229,,,
159323.SZ,港股通汽车ETF,制造,41.36159684297704,0.18300051203277007,,0.6239616867196154,-0.0734960312822176,,-0.044333578613313884,-0.04110318792573253,0.2365313656131953,1.0656138000045738,-0.053413589594433854,0.9954954954954955,0.7474562156961567,,,
588870.SH,科创50指数ETF,其他,41.30007303931101,0.2966205837173579,,0.6302982553600914,-0.05043425493405007,,0.02219792783838037,-0.061091591774070086,0.24190864493422648,1.3558720650475298,-0.13376361961893415,0.9943693693693694,0.529111845930181,,,
588760.SH,人工智能ETF科创,科技,40.57925920740865,0.31628264208909374,,0.6840968211676386,-0.07531615344617704,,0.046340592944810854,-0.1221349005546567,0.15900942178839134,0.8576068759196752,-0.16622003874054983,0.9932432432432432,1.0244452051730593,,,
561880.SH,A100ETF基金,其他,40.29264434811209,0.4803379416282642,,0.5797246829704188,0.0048549114685079164,,0.008277264686020969,-0.004934125856088656,0.45085834923624035,1.0032047267915012,-0.016485441773735402,0.9921171171171171,0.2868509996093266,,,
159379.SZ,A500ETF融通,其他,39.908873041807986,0.44905273937532,,0.3943980068311062,0.021405963724047572,,0.03610454567747423,0.021981100023034106,0.4684113670093558,1.5565081627668462,0.05874452361914708,0.990990990990991,0.34576441508667893,,,
530080.SH,上证180ETF天弘,其他,39.399876802452454,0.5188940092165898,,0.5676853469692105,0.04718839962764343,,0.022969648816085098,0.04422038328783784,0.5436435332982337,0.9282963742435438,0.1346847076857897,0.9898648648648649,0.2945815780247814,,,
159370.SZ,创50ETF工银,其他,39.189188247602985,0.4571428571428572,,0.42348030677121173,0.053116854477478936,,0.1628080431421921,0.06938230825534841,0.4998829783209447,1.6990505091774406,0.10963215541745193,0.9887387387387387,0.5714861203688694,,,
588930.SH,科创板人工智能ETF,科技,39.03011693263957,0.270558115719406,,0.6481246441981858,-0.06760853588624494,,0.04076529401416007,-0.11517523658806395,0.13673434013524932,1.0206318729837052,-0.15663972159977887,0.9876126126126126,0.7548625376337784,,,
588790.SH,科创AIETF,科技,39.001303868829815,0.27040450588837683,,0.6482810633770297,-0.06810680261097024,,0.04520568253968049,-0.1196477998695662,0.1374707097043284,0.9643883404930048,-0.16321120772167882,0.9864864864864865,1.101096923855914,,,
520700.SH,港股创新药ETF基金,其他,37.787621715048154,0.4544802867383513,,0.6448226801769391,0.7378346900062056,,0.20205926608221603,0.5188913379087754,0.6054357518508294,1.723603607295154,0.5286079096559292,0.9853603603603603,0.7452281622290866,,,
520600.SH,港股汽车ETF,制造,37.75504683729644,0.2226830517153098,,0.6748583726683056,-0.0699856081641016,,-0.0447048260380265,-0.03513962841835716,0.26438411942187384,0.9417661148110035,-0.04549405613031989,0.9842342342342343,0.820715201072254,,,
530800.SH,上证180ETF基金,其他,37.02039823260147,0.4774705581157194,,0.506722771181168,0.03932417591542192,,0.012996949681175485,0.036252501294266715,0.5344525576768813,1.21466135447989,0.12177814455279097,0.9831081081081081,0.27862722670569573,,,
588730.SH,科创人工智能ETF,科技,36.41173063517692,0.30215053763440863,,0.677285623971744,-0.07089932166816715,,0.04067591727136177,-0.1202965727973514,0.15271222019557854,0.9308950913728896,-0.1644893982278023,0.9819819819819819,0.7548098867187018,,,
159305.SZ,储能电池ETF广发,新能源,36.38365285461786,0.41827956989247317,,0.5434137125385843,-0.07870761433927342,,0.12245778104037108,-0.044554576761892783,0.31348024142647746,0.7391901866770015,-0.0737652818851299,0.9808558558558559,0.6877889779923952,,,
159312.SZ,恒生ETF港股通,其他,36.343440965879104,0.47112135176651304,,0.5674160272754369,0.04872996181091427,,0.05508960086079373,0.05854493660500948,0.5122412091228026,0.277246458382103,0.07668508976011731,0.9797297297297297,0.5792757351476243,,,
588500.SH,科创100增强ETF易方达,其他,36.132302682851694,0.46984126984126984,0.49140802258715227,0.5009340047164903,0.07667116103554172,,0.14036954277204772,0.03668410339980288,0.38549884433272547,1.0264711741178598,0.055549210053346294,0.9786036036036037,1.022195516218959,,,
512080.SH,A500ETF中金,其他,36.12893257435288,0.47777777777777775,,0.648516072948509,0.013597840682179507,,0.02581410849716459,0.009963821140446028,0.47848780921507944,1.0136004763005182,0.029043146604266774,0.9774774774774775,0.3120666614375392,,,
159360.SZ,中证A500ETF天弘,其他,35.703514316473914,0.48730158730158735,,0.6436029354127208,0.015747562984689267,,0.03295950093595512,0.016485917067288414,0.4784571883932743,0.9850523883375433,0.04143390059107727,0.9763513513513513,0.34260563760083806,,,
560360.SH,软件指数ETF,科技,35.68480838435642,0.3856118791602663,0.47182839517548797,0.5241240582656628,-0.04917189163909497,,0.08944409592946156,-0.05066309917157619,0.28584105423891776,0.9691073069130628,-0.07989107792731287,0.9752252252252253,0.843702878040074,,,
530580.SH,上证180ETF南方,其他,35.58221614095207,0.4950844854070661,,0.5414867922966087,0.04097978257033619,,0.017146511931933395,0.04089136284842465,0.519888158195702,0.7945511681637302,0.10065416941754315,0.9740990990990991,0.3396261926626873,,,
562700.SH,汽车零部件ETF,制造,35.14684256521691,0.3653353814644138,0.4634687415285472,0.5007639302812765,-0.08387844862765181,0.4839643893987233,-0.018481209518935282,-0.07057187297762568,0.33666025569640956,1.232997610469747,-0.11386591335407316,0.972972972972973,0.6522389007323892,,,
159363.SZ,创业板人工智能ETF华宝,科技,35.090448995531204,0.46825396825396826,,0.6372083288516677,0.16578965529883893,,0.3390190680244676,0.15611332150297552,0.5216841610773573,0.9471487893135979,0.1773905625707535,0.9718468468468469,0.864836785716846,,,
159357.SZ,中证A500指数ETF,其他,35.063019394136326,0.4968253968253968,,0.5604991569362567,0.02791449597597584,,0.044090241808879105,0.02704663641280125,0.48159066098470826,0.8816835068283484,0.06698363982512433,0.9707207207207207,0.347836178969316,,,
159331.SZ,红利港股ETF,其他,34.69518649721904,0.42227342549923197,0.4474537530658939,0.600801810575813,0.2087117131182894,,0.036325145496126865,0.19357494867329872,0.5751670370135114,0.4138012077034934,0.3915107601422527,0.9695945945945946,0.5362205522759484,,,
159590.SZ,软件50ETF,科技,34.662102889470155,0.43620071684587813,,0.5950115828920544,-0.009187890525041653,,0.13408598855354747,-0.014089309574775166,0.24422587223410464,0.8379182776132933,-0.021873393661982703,0.9684684684684685,0.7726310913597302,,,
563880.SH,中证A500指数ETF,其他,34.459658147405044,0.5,,0.7148750359597829,0.022297619811369795,,0.03914748953126179,0.02169465575318874,0.4804095584903878,0.8572813578802911,0.053724927748065296,0.9673423423423423,0.3454068542481759,,,
159358.SZ,中证A500ETF基金,其他,34.454722576376,0.4873015873015873,,0.7266572108843781,0.019666841389202938,,0.034825012339297245,0.01633654688612185,0.46996726918873366,1.0094220038508859,0.03880700165673256,0.9662162162162162,0.3557920610716651,,,
