ts_code,name,industry,adx_mean,trend_consistency,price_efficiency,liquidity_score,momentum_3m,momentum_12m,excess_return_20d,excess_return_60d,trend_quality,volume_trend,idr,final_score,volatility,return_dd_ratio,annual_return,max_drawdown
159562.SZ,黄金股ETF,其他,43.584813449353426,0.44352278545826934,,0.5968381246844321,0.1354198206071151,,-0.05933213450331698,0.12254983920516083,0.3909389694362789,0.6295206304965345,0.10040074404585861,1.0,0.9962724572574065,,,
561010.SH,软件ETF基金,科技,42.32869759053459,0.5014336917562725,,0.49135447793913567,-0.35781691656055914,,-0.06356329128517735,-0.29216530018314557,0.5598479101863617,0.9123809546850599,-0.46359022361270685,0.9986282578875172,0.7582107425967352,,,
159560.SZ,芯片ETF景顺,科技,42.15076070293708,0.3470558115719406,,0.5876218401728597,-0.037820651748829204,,0.11020133509373597,0.035323547589445226,0.38187967268310097,1.1019879428735857,0.07011887002914183,0.9972565157750343,0.5975953575332668,,,
513870.SH,纳指ETF富国,其他,42.06396726888321,0.5266769073220686,,0.5431430244120108,0.22272851021559514,,0.21663052345954925,0.22798793928205152,0.6345495601823836,0.9726339267782527,0.7262592231015078,0.9958847736625515,0.5367421729448185,,,
588700.SH,科创医药ETF嘉实,医药,41.31126531372664,0.5111111111111111,,0.5993255383889973,-0.15711383564587067,,-0.049424740051895455,-0.12055934400548396,0.28615988629311473,1.1345535236513273,-0.2617070433757959,0.9945130315500685,0.5837861876848136,,,
562600.SH,医疗器械ETF,医药,41.25467752385893,0.5984126984126984,,0.4185974335109478,-0.1945077579011698,,-0.08710825567588742,-0.1356646547728293,0.34720452091149684,0.45497751831221417,-0.3733367916549992,0.9931412894375857,0.4069415100941903,,,
513920.SH,港股通央企红利ETF,其他,41.040639874244334,0.38356374807987703,,0.5780689811897303,0.2885932398879749,,0.0903688306454219,0.34408253944571554,0.5372769578311178,1.3810503630217812,0.8910957874701347,0.9917695473251029,0.4098410665738814,,,
513750.SH,港股通非银ETF,其他,40.6714132305411,0.3075780849974399,,0.5608989672589151,0.15276822706544335,,-0.0773602334744874,0.17141743551687394,0.3342869009076581,1.0605834305717619,0.28200654232519884,0.99039780521262,0.5737114956664917,,,
159502.SZ,标普生物科技ETF,科技,40.28987464027397,0.4194060419866872,,0.598196767480047,0.022014962713167163,,0.20830950737602738,-0.00824239303858798,0.3276259091293546,0.9357445916573803,-0.015385320549748158,0.9890260631001372,0.5811611885290758,,,
159567.SZ,港股创新药ETF,其他,40.05371263374563,0.45622119815668205,,0.6519129066008609,-0.14825417810488994,,0.05226501273328943,-0.09669013820731698,0.22965544077160727,1.1982630069941598,-0.16072288226812448,0.9876543209876543,0.7332476489857697,,,
560780.SH,芯片设备ETF,科技,39.361206182694914,0.25837173579109063,,0.5145764679421183,-0.1361921205972635,,0.048297606984164854,-0.05256508942465332,0.17528073421204038,1.6995307805971174,-0.09327501045390432,0.9862825788751715,0.6410686506751948,,,
159572.SZ,创业板200ETF易方达,其他,39.120715520646925,0.44541730670762925,,0.511384710089013,-0.23578671617559754,,-0.05281386361546403,-0.17813599644262068,0.3713073903914307,0.5476441896384895,-0.2988918325131452,0.9849108367626886,0.783033304497327,,,
159573.SZ,创业板200ETF华夏,其他,38.62759872586789,0.4406554019457245,,0.5973327158806899,-0.23790302204508873,,-0.06328093455820161,-0.1856570374903347,0.37481896975923884,0.7922538964322254,-0.30117659700883237,0.9835390946502057,0.7814664938510254,,,
588900.SH,科创100ETF南方,其他,38.18008631936618,0.526984126984127,,0.6635248155712106,-0.20529153786820797,,-0.07314219897940533,-0.14780863663932187,0.3196156649126248,0.9115818051837964,-0.27576757283394027,0.9821673525377229,0.7036562987401447,,,
159530.SZ,机器人ETF易方达,其他,37.61938842179802,0.4998463901689708,,0.5272358243316133,-0.22203779090583975,,-0.04937237994138444,-0.1896871299948718,0.47031090828557864,1.041446038542893,-0.3891847542447109,0.9807956104252401,0.6698550902421152,,,
159520.SZ,消费龙头ETF,消费,37.4461651171841,0.5523809523809524,,0.5310363952821358,-0.11495369208332917,,-0.07921470829794608,-0.10537807620991213,0.3652451888762496,0.5116903500988064,-0.3924048251498885,0.9794238683127572,0.3403692390097539,,,
562060.SH,标普红利ETF,其他,37.35470764045029,0.2829493087557604,,0.6778510796603378,0.04570953301940417,,-0.018285800207198943,0.07470346273009654,0.16580710506857982,0.9662517671033972,0.2733311863077565,0.9780521262002744,0.31356377897354726,,,
560280.SH,工程机械ETF,制造,37.26341322485067,0.38894009216589864,,0.6174860476512937,0.033577871355912725,,0.017419262789941214,0.02222011168726412,0.2947570418151649,0.9222302341927215,0.03973201541864578,0.9766803840877915,0.4525817710871877,,,
563020.SH,红利低波动ETF,其他,37.258574353888704,0.2431643625192012,,0.5893865398650125,0.10551936532591522,,-0.0020325220977934766,0.12265518529890362,0.15993087969236638,0.7353895793903279,0.453808198844439,0.9753086419753086,0.2894549130204231,,,
159536.SZ,中证2000指数ETF,其他,37.18138655243886,0.4168458781362007,,0.5848658604669814,-0.24036342418736623,,-0.08987251703059729,-0.21549334465043268,0.42651735098641286,0.801099569362456,-0.3342451719979717,0.9739368998628258,0.6927860398731709,,,
562030.SH,信创ETF基金,其他,37.11992238872531,0.483973374295955,,0.5968729248404564,-0.33499907158836684,,-0.03515317473097346,-0.262855472458169,0.5501473758080176,0.939010893701965,-0.44725372666690394,0.9725651577503429,0.6815447517500764,,,
159576.SZ,深证100ETF广发,其他,37.09883320744561,0.5968253968253968,,0.6559292661002314,-0.07035297154050102,,-0.023122967855670695,-0.05004984623401065,0.32067862862489155,0.9270497073650626,-0.1588313369695417,0.9711934156378601,0.36924987707784346,,,
588880.SH,科创100ETF华泰柏瑞,其他,36.88579642875513,0.49523809523809526,,0.6687115165460893,-0.1998033330865897,,-0.06852245599184159,-0.14446736989339548,0.302707023860863,0.9021202182953592,-0.27389472497827755,0.9698216735253772,0.6632798941250443,,,
513810.SH,港股国企ETF,其他,36.85550105247258,0.49636456733230927,,0.4914485224205685,0.3710998814746216,,0.13689643134684693,0.3946365075957713,0.6138043681540072,0.516777978100562,1.019348422201474,0.9684499314128944,0.36462356118025135,,,
588800.SH,科创100ETF华夏,其他,35.74923428997015,0.5077828981054788,,0.7353425728947774,-0.2038559041557192,,-0.06852127501387872,-0.14666174714940738,0.30411621863434657,0.8058855728695407,-0.26941632573720625,0.9670781893004116,0.6670274703640503,,,
513730.SH,东南亚科技ETF,科技,35.66258514892407,0.519047619047619,,0.6006700498015934,0.2465435233388369,,0.208972639636004,0.24255227707727534,0.6632346364003828,0.8574550028803447,0.8201523121009038,0.9657064471879286,0.3388921725238162,,,
588210.SH,科创100ETF易方达,其他,35.605815885400354,0.4903225806451613,,0.5381017805205227,-0.20288351282613537,,-0.06786826613266106,-0.14368438997105137,0.29681498649631044,0.8986960008784032,-0.26774783706417704,0.9643347050754458,0.6409179590664378,,,
159546.SZ,集成电路ETF,其他,35.5281774577912,0.3410138248847926,,0.6058418719047746,-0.018305857091715394,,0.1077753632891848,0.04879279308831885,0.40374989757080654,1.0480293535271346,0.08315589484406383,0.9629629629629629,0.6302310397526237,,,
