ts_code,name,industry,adx_mean,trend_consistency,price_efficiency,liquidity_score,momentum_3m,momentum_12m,excess_return_20d,excess_return_60d,trend_quality,volume_trend,idr,final_score,volatility,return_dd_ratio,annual_return,max_drawdown
588500.SH,科创100增强ETF易方达,其他,52.715053348182295,0.2654889912954429,,0.5171807919770052,0.5056603482775539,,-0.0790119680028073,-0.16485118221371597,0.2532997968652675,0.38235433380758116,-0.15823440048478202,1.0,1.3182511138496311,,,
159332.SZ,央企红利ETF,其他,48.80408258500348,0.3938556067588326,,0.5803437331764155,0.1870289085482908,,0.05022334656563365,0.16194334814929834,0.4248015893479748,0.7810273653236943,0.367513612792378,0.9987577639751553,0.47982789865126707,,,
562700.SH,汽车零部件ETF,制造,48.438510894589655,0.27680491551459296,,0.4556736512986147,0.3662314682267862,,-0.030064448426376345,0.04953018342889659,0.29980932595735027,0.3706945194053285,0.07553412288346566,0.9975155279503105,0.6548549534131616,,,
560360.SH,软件指数ETF,科技,47.27258738130655,0.3097798259088581,,0.5945161384837513,0.9087950067595341,,-0.14228244846145022,0.2986175531991164,0.3297769289117999,0.5389671641805077,0.32077862686505193,0.9962732919254659,0.8936082742043585,,,
159327.SZ,半导体设备ETF基金,科技,46.69972099309236,0.36226318484383,,0.6052418900811383,0.7194053430742671,,-0.19208994974549098,0.20174833315243745,0.20890894585250785,0.6763665006114792,0.2021892742072522,0.9950310559006211,0.9869702926008673,,,
159300.SZ,300ETF,其他,46.064629772153296,0.16682027649769587,,0.6150966908658929,0.22483188790114372,,0.005936870937364391,-0.03837334213484034,0.0954718151539097,0.7918213904373212,-0.07034011551764505,0.9937888198757764,3.427391526598832,,,
159331.SZ,红利港股ETF,其他,46.02214860128869,0.4206861239119304,,0.4620238792193975,0.14875960148149758,,0.08201976677633893,0.17441120480170857,0.22477365040837383,1.5789199152306488,0.2195243703685281,0.9925465838509316,0.6751118098888816,,,
520830.SH,沙特ETF,其他,45.07618310242673,0.38084997439836155,,0.5822658321084965,-0.003954662303233825,,0.02657139239739048,0.2312653691264559,0.3283039102274518,0.5778003273591709,1.0975604697053125,0.991304347826087,0.48854975304033244,,,
159329.SZ,沙特ETF,其他,43.98387558541164,0.41464413722478244,,0.6107724721795389,0.015838756079789906,,0.04054601336639907,0.25209672990406706,0.4126870687326984,0.5350145691706228,1.1404439711928964,0.9900621118012423,0.5193367281659417,,,
159542.SZ,工程机械ETF,制造,42.91294037311598,0.18571428571428572,,0.38965465279511685,0.18906621624085296,,-0.0103189768148223,0.08263568813478506,0.1456660265970834,0.6501954536960661,0.16092021546764673,0.9888198757763975,0.5411274885697785,,,
588890.SH,科创芯片ETF南方,科技,42.50819622126526,0.284536610343062,,0.6361520454479699,1.598488291514938,,0.01625055669584108,0.19506555310845464,0.3508316809824035,0.44645314871638075,0.16580843580881455,0.9875776397515528,1.1675660537160508,,,
159599.SZ,芯片ETF基金,科技,41.539760836931045,0.23661034306195589,,0.6317122885247458,1.218861920570217,,0.03354409232399891,0.4777107225264423,0.2257337147167023,0.8615960475263642,0.4685383259868926,0.986335403726708,0.8602270389642159,,,
563150.SH,油气资源ETF,其他,41.36100093451394,0.3381976446492576,,0.4359147191709332,0.11535966064320835,,0.002276613322380494,0.027636679048014923,0.17364583517198345,0.9400783217353578,0.05927992469688177,0.9850931677018634,0.4699234505272476,,,
159318.SZ,恒生港股通ETF,其他,40.956608019356054,0.21679467485919096,,0.5621949769981862,0.10866345815634415,,0.03766407186645515,0.13913869384269884,0.11051170918305867,0.4950968911674402,0.29374920210223754,0.9838509316770186,0.4510761606906167,,,
588450.SH,科创50ETF增强,其他,40.65408736756681,0.19411162314388122,,0.5841338551458886,0.9338895193485823,,-0.015123800422167322,-9.226821808983043e-05,0.19793639823780218,0.6104126823943467,-0.00010611119041256785,0.9826086956521739,1.040940196213369,,,
