ts_code,name,industry,adx_mean,trend_consistency,price_efficiency,liquidity_score,momentum_3m,momentum_12m,excess_return_20d,excess_return_60d,trend_quality,volume_trend,idr,final_score,volatility,return_dd_ratio,annual_return,max_drawdown
159383.SZ,创业板50ETF华泰柏瑞,其他,48.07216133647682,0.49651817716333846,,0.5519408332221762,1.537641300012361,,0.25603241911855656,1.1159346654755251,0.7279561207604672,1.1675400607210313,1.6827184265946717,1.0,0.6079090281065811,,,
159376.SZ,A500ETF指数基金,其他,46.519440660874366,0.5523809523809524,,0.495066594637041,0.4818400720407683,,0.03809583299391894,0.0908092398126934,0.7467924194825697,1.1971371437926825,0.29541342270614723,0.9989071038251366,0.32741978306396385,,,
159367.SZ,创业板50ETF华夏,其他,45.599506343632804,0.5603174603174603,,0.6073633177595767,1.5002280811296638,,0.24666213849366758,1.0803039788623217,0.7589291596081249,1.2955894724887278,1.5177751276518743,0.9978142076502732,0.6410003421383782,,,
159373.SZ,创业板50ETF嘉实,其他,44.52997752634733,0.5155657962109574,,0.6224873091664973,1.5166959823519424,,0.2535215356981264,1.101581702399176,0.7366848253351876,1.3409110076854485,1.6503754923429923,0.9967213114754099,0.6044488228658765,,,
520550.SH,港股红利低波ETF,其他,43.953312100537005,0.4490527393753201,,0.6431743676096875,-0.010500058523191691,,-0.10033414057476275,-0.39385125502740526,0.3175415838090326,0.652749486980083,-1.8162127376429251,0.9956284153005465,0.2951464135918717,,,
159370.SZ,创50ETF工银,其他,43.43044873117912,0.5458781362007169,,0.5418074923292514,1.5275911861610427,,0.26569580111471347,1.1043764845418869,0.7532572149073065,1.0523496273487525,1.692462979650697,0.994535519125683,0.6083720507998442,,,
588820.SH,科创200ETF基金,其他,43.2470666520817,0.5457245263696876,,0.5360945069604772,0.7763082710715519,,0.043332898681522014,0.39581377664757444,0.7050462535929325,2.071503505987724,0.7218998757879981,0.9934426229508196,0.5752382961498674,,,
589890.SH,科创综指ETF景顺,其他,43.20168067021604,0.5650793650793651,,0.6258187155575575,0.9709995698179021,,0.10385639754527198,0.5790898701839113,0.7564849554670355,0.9077190022925872,1.0519902511448689,0.9923497267759562,0.5696456841258106,,,
159371.SZ,创业板50ETF富国,其他,43.11928929987156,0.5650793650793651,,0.5686519747608823,1.5473979407197618,,0.2797824167822305,1.1360068764402707,0.7608818475435146,1.6717709878173483,1.6793054537744692,0.9912568306010929,0.6376434275455097,,,
513830.SH,港股红利ETF,其他,42.98806172524609,0.41321044546851005,,0.598598312780593,0.03394426324432742,,-0.10248338339863483,-0.33039495921036055,0.2131255939610397,0.5903614329590371,-1.3757004519607239,0.9901639344262295,0.35305981675266457,,,
589900.SH,科创综指ETF博时,其他,42.977548983092234,0.5920634920634921,,0.6377437771780018,0.9802551815547997,,0.11610147554231731,0.5882938582267612,0.7692774314036397,0.7084508873562194,1.050315704223665,0.9890710382513661,0.5457280754830192,,,
589000.SH,科创综指ETF华夏,其他,42.881491218674554,0.5698412698412698,,0.6582541853230806,0.9848815925867636,,0.11189696015872141,0.5928933291406426,0.75866421442039,0.7488286525781769,1.0346926438156236,0.9879781420765027,0.5659794157484238,,,
