ts_code,name,industry,adx_mean,trend_consistency,price_efficiency,liquidity_score,momentum_3m,momentum_12m,excess_return_20d,excess_return_60d,trend_quality,volume_trend,idr,final_score,volatility,return_dd_ratio,annual_return,max_drawdown
562700.SH,汽车零部件ETF,制造,44.45139141348536,0.26743471582181255,0.4326675702444039,0.5163696719991648,0.19603371122079127,,-0.042977554166609755,0.1584827236188796,0.4549562640402722,1.234128361217608,0.27411375634613716,1.0,0.6357184992764007,,,
520700.SH,港股创新药ETF基金,其他,43.567968033636966,0.45207373271889406,,0.5653484792473269,0.6208771092297118,,0.2143038538041242,0.6495637781604445,0.6596765112707581,0.9789380942505557,0.9831173005724129,0.9988009592326139,0.5816776192338564,,,
588500.SH,科创100增强ETF易方达,其他,42.84852019371447,0.17347670250896052,,0.5340975550548943,0.14455738515533345,,-0.039148908206218636,0.1335683923241252,0.397437394676488,0.5264996083409579,0.22034925091813423,0.9976019184652278,1.1247983615335548,,,
159305.SZ,储能电池ETF广发,新能源,42.751655138202665,0.15442908346134154,,0.578718234886699,0.030450501391924956,,-0.10657688209598937,0.028495187259180543,0.3770225572907038,1.028076118956619,0.06260787938409755,0.9964028776978417,0.7275901691524825,,,
560360.SH,软件指数ETF,科技,40.94018908529954,0.2185355862775218,,0.581945205281481,0.05681539301917038,,-0.13917922766291968,0.07615609152499336,0.33332113824232085,0.706853462186668,0.08310147130451594,0.9952038369304557,0.9008703299575288,,,
159542.SZ,工程机械ETF,制造,38.87054995065743,0.2870967741935484,,0.4470578439336724,0.27713679171293126,,-0.006532954094430332,0.2940896743685305,0.5746899973846393,0.9496953618913102,0.64842267307638,0.9940047961630696,0.5195746146021144,,,
520830.SH,沙特ETF,其他,38.08479329710168,0.18110599078341014,,0.6080838697869002,0.13464004066988822,,0.03924632156071861,0.15496970918584618,0.13200308252036708,1.1216017536652862,0.18511233886257317,0.9928057553956835,0.638706062320049,,,
159300.SZ,300ETF,其他,37.69055508504434,0.22186379928315414,,0.6052980921048887,-0.01731283621965196,,0.0015032951364970515,0.0010082739631103177,0.31742368351158695,1.0745329739633815,0.0034702265505929856,0.9916067146282974,2.8973173895100395,,,
159337.SZ,中证500ETF基金,其他,37.60238083188761,0.23425499231950847,,0.6064660800890724,0.0156607614956501,,-0.009202632287269141,0.038595380216917,0.42880649935923465,1.2613039815615417,0.10348087039076634,0.9904076738609112,0.6968030698121476,,,
159332.SZ,央企红利ETF,其他,37.50060165112474,0.3464413722478239,,0.47519439261540586,-0.03889933086723085,,0.02264304444427867,-0.019281971383726226,0.1987817217041376,1.1431709872184004,-0.08327560210889813,0.9892086330935251,0.40903218145427694,,,
