标的数量,年化收益率-均值(%),年化收益率-中位数(%),夏普-均值,夏普-中位数,最大回撤-均值(%),最大回撤-中位数(%),胜率-均值(%),胜率-中位数(%),盈亏比-均值,盈亏比-中位数,交易次数-均值,交易次数-中位数,来源文件
20,-0.98,-2.38,-0.27,-0.19,-21.89,-21.0,26.7,30.95,2.56,1.56,6.0,6.0,backtest_summary_20251209_233645.csv
