,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,11862,76,92,0.8425571956225015,0.7759921741436652,,,-799.1939010940401,9.599616312083135,-0.07996406239690551,2024-04-29,2024-05-24,25 days,,0.7689107604974526,0.7896212887871049,0.17622211051158307,0.0795186919561103,0.001965767016528582,-0.00017724492938923456,0.025734871821752468,0.019334606748172892
1,12147,109,110,0.7570306612679778,0.7373628471786053,,,-247.9811367171576,9.076198973550323,-0.02696721795838742,2024-06-19,2024-06-20,1 days,,0.7548703708411474,0.7528945949650818,0.29666217861090133,0.37591910803642814,1.5629675490439848e-05,-0.0012293124833925677,0.015875529574452617,0.01597770921658198
2,12771,132,134,0.7006763025487146,0.6658375854414902,,,-453.65113060812445,8.725874431761452,-0.05069669677996548,2024-07-22,2024-07-24,2 days,,0.6804208080123346,0.6795306230690304,0.05607612927195994,0.20925137990568116,0.00032896875348198407,-0.00044509247165214205,0.01498149116501593,0.017054262473922693
3,12324,137,155,0.6892835685005791,0.689204714074674,,,-9.466046742083922,8.49424479722871,-0.0011143433592412945,2024-07-29,2024-08-22,24 days,,0.6798061596610856,0.6999097734542337,0.05024516271599313,0.006423918028582436,0.00019603160497272398,-7.464717684054396e-05,0.017928319260744417,0.01555739170110437
4,6031,190,210,1.406866178940574,1.5678942836317773,,,962.1901092177596,8.970390174886926,0.11340149251441776,2024-10-21,2024-11-18,28 days,,1.3152942856583314,1.6295465526792485,0.4676464237915389,0.12884041493191825,0.01834632336674365,-0.0012114243406694907,0.10937907866614428,0.09403663905094484
5,6012,214,215,1.5713703985013605,1.4849246001629,,,-528.8993623768096,9.187222765984767,-0.0559854926131323,2024-11-22,2024-11-25,3 days,,1.6279408464785223,1.6267965621410476,0.055335595030892,0.03471324475628354,-0.0002502863384451122,-0.0011958580951212383,0.08854599802232013,0.08320327717175306
6,5586,222,223,1.5965775773840478,1.6023231159599594,,,23.160048848532025,8.934529636509811,0.002596859863228792,2024-12-04,2024-12-05,1 days,,1.621959987006859,1.6219019009575146,0.09219894713179788,0.34431432677877116,-0.0002920304173983368,-0.00032970216302411853,0.06550395109495885,0.06350313781488039
7,5442,225,230,1.6429725418989818,1.5736034831001648,,,-386.25872134718446,8.752303364022678,-0.04320056787393377,2024-12-09,2024-12-16,7 days,,1.6237646281491034,1.6252963363722932,0.24575792437999355,0.006327826425489018,0.0009313635957939326,-0.00023970178262396521,0.06143645275353839,0.0653973113330411
8,6260,263,270,1.3666448318426216,1.3414455996598422,,,-166.22351651480187,8.476323050602712,-0.019429537784684963,2025-02-10,2025-02-19,9 days,,1.3244957821444556,1.3399022079820109,0.26487115043754356,0.09386252179344115,0.0017895588961991393,-0.000135269764247307,0.03978278334430982,0.03962861489307852
9,6721,341,352,1.2481899077311602,1.221616760439028,,,-186.8979082588066,8.299785308385918,-0.022278701705547438,2025-06-05,2025-06-20,15 days,,1.21233823655079,1.2211740592256266,0.10979603683454034,0.011515605402366761,0.0005029654575017991,-3.8056181237422493e-06,0.02392591804633759,0.028913794130856058
10,5198,385,406,1.5779436356743868,1.6944715842125864,,,597.2072693450751,8.505007156486244,0.07281105505340393,2025-08-06,2025-09-04,29 days,,1.5472799093925225,1.7780406964371285,0.31517628903446815,0.09853976725608032,0.0020015083182374958,-0.0013888640159507304,0.03685597194034035,0.06636981936582469
