ts_code,strategy,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,num_trades,avg_trade_duration,exposure_time_pct,optimized_fast_period,optimized_slow_period,optimized_signal_period,max_consecutive_losses,pause_bars,trailing_stop_pct
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,4,5,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,4,10,
516160.SH,loss_protection,500.0007858799999,0.22655625384620892,-17.463888562300756,52.38095238095239,21,35 days 00:00:00,97.53086419753086,16,32,12,4,10,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,4,10,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,4,10,
159715.SZ,loss_protection,40.21048263999999,0.5260393544726041,-33.11201726824987,36.0,25,29 days 00:00:00,95.88477366255144,20,36,14,4,10,
588170.SH,loss_protection,-7.385362300000034,-0.4510969634749934,-21.772824232351862,62.5,8,20 days 00:00:00,75.0,20,40,8,4,10,
515070.SH,loss_protection,111.50286900000006,0.9991282983363281,-33.38376694483427,38.88888888888889,18,38 days 00:00:00,93.00411522633745,20,40,14,4,10,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,10,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,10,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,4,10,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,4,10,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,4,10,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,4,10,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,4,10,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,4,10,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,4,10,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,4,10,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,4,10,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,4,10,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,4,10,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,4,15,
516160.SH,loss_protection,500.0007858799999,0.22655625384620892,-17.463888562300756,52.38095238095239,21,35 days 00:00:00,97.53086419753086,16,32,12,4,15,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,4,15,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,4,15,
159715.SZ,loss_protection,43.90385101999993,0.562758077240242,-33.11176951975781,37.5,24,30 days 00:00:00,95.88477366255144,18,40,14,4,15,
588170.SH,loss_protection,-7.385362300000034,-0.4510969634749934,-21.772824232351862,62.5,8,20 days 00:00:00,75.0,20,40,8,4,15,
515070.SH,loss_protection,127.9486007800001,1.0795268054811773,-28.203104939362156,41.17647058823529,17,41 days 00:00:00,93.00411522633745,20,40,14,4,15,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,15,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,15,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,4,15,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,4,15,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,4,15,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,4,15,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,4,15,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,4,15,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,4,15,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,4,15,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,4,15,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,4,15,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,4,15,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,4,20,
516160.SH,loss_protection,512.7666557599999,0.2274350610644213,-22.12863809560566,50.0,26,28 days 00:00:00,97.32510288065843,20,38,6,4,20,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,4,20,
159783.SZ,loss_protection,125.75738658000002,1.012772197921297,-23.804754371473592,60.0,15,47 days 00:00:00,95.26748971193416,16,30,14,4,20,
159715.SZ,loss_protection,45.28943429999989,0.5761860369919493,-33.11248021149581,39.130434782608695,23,31 days 00:00:00,95.88477366255144,20,36,14,4,20,
588170.SH,loss_protection,-7.385362300000034,-0.4510969634749934,-21.772824232351862,62.5,8,20 days 00:00:00,75.0,20,40,8,4,20,
515070.SH,loss_protection,127.9486007800001,1.0795268054811773,-28.203104939362156,41.17647058823529,17,41 days 00:00:00,93.00411522633745,20,40,14,4,20,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,4,20,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,4,20,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,4,20,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,4,20,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,4,20,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,4,20,
563800.SH,loss_protection,2.4127706199999923,0.16506027689422217,-10.269241525429617,30.76923076923077,13,25 days 00:00:00,89.87341772151899,18,38,12,4,20,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,4,20,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,4,20,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,4,20,
520600.SH,loss_protection,22.53452222000009,0.720285920125085,-17.839202708368372,38.88888888888889,18,15 days 00:00:00,85.02415458937197,10,28,6,4,20,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,4,20,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,4,20,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,5,5,
516160.SH,loss_protection,564.2725479,0.2346444877352949,-15.387476091646601,52.17391304347826,23,32 days 00:00:00,97.53086419753086,16,30,12,5,5,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,5,5,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,5,5,
159715.SZ,loss_protection,42.720280659999986,0.5504224023686015,-33.112372400304366,38.46153846153847,26,28 days 00:00:00,95.88477366255144,20,36,14,5,5,
588170.SH,loss_protection,-7.385362300000034,-0.4510969634749934,-21.772824232351862,62.5,8,20 days 00:00:00,75.0,20,40,8,5,5,
515070.SH,loss_protection,111.50286900000006,0.9991282983363281,-33.38376694483427,38.88888888888889,18,38 days 00:00:00,93.00411522633745,20,40,14,5,5,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,5,5,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,5,5,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,5,5,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,5,5,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,5,5,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,5,5,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,5,5,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,5,5,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,5,5,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,5,5,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,5,5,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,5,5,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,5,5,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,5,10,
516160.SH,loss_protection,564.2725479,0.2346444877352949,-15.387476091646601,52.17391304347826,23,32 days 00:00:00,97.53086419753086,16,30,12,5,10,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,5,10,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,5,10,
159715.SZ,loss_protection,42.720280659999986,0.5504224023686015,-33.112372400304366,38.46153846153847,26,28 days 00:00:00,95.88477366255144,20,36,14,5,10,
588170.SH,loss_protection,-7.385362300000034,-0.4510969634749934,-21.772824232351862,62.5,8,20 days 00:00:00,75.0,20,40,8,5,10,
515070.SH,loss_protection,118.62255518000009,1.0346188809106318,-31.13999797167841,41.17647058823529,17,41 days 00:00:00,93.00411522633745,20,40,14,5,10,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,5,10,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,5,10,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,5,10,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,5,10,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,5,10,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,5,10,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,5,10,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,5,10,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,5,10,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,5,10,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,5,10,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,5,10,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,5,10,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,5,15,
516160.SH,loss_protection,564.2725479,0.2346444877352949,-15.387476091646601,52.17391304347826,23,32 days 00:00:00,97.53086419753086,16,30,12,5,15,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,5,15,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,5,15,
159715.SZ,loss_protection,43.283999079999944,0.5562360544543871,-33.111910136405385,36.0,25,29 days 00:00:00,95.88477366255144,20,36,14,5,15,
588170.SH,loss_protection,1.1194124199999715,0.0636093868547852,-15.172153880000028,26.666666666666668,15,13 days 00:00:00,87.5,10,28,6,5,15,
515070.SH,loss_protection,118.62255518000009,1.0346188809106318,-31.13999797167841,41.17647058823529,17,41 days 00:00:00,93.00411522633745,20,40,14,5,15,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,5,15,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,5,15,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,5,15,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,5,15,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,5,15,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,5,15,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,5,15,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,5,15,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,5,15,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,5,15,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,5,15,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,5,15,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,5,15,
561160.SH,loss_protection,118.03429090000009,1.041429503304007,-25.476040481235074,47.82608695652174,23,32 days 00:00:00,98.14814814814815,10,38,12,5,20,
516160.SH,loss_protection,564.2725479,0.2346444877352949,-15.387476091646601,52.17391304347826,23,32 days 00:00:00,97.53086419753086,16,30,12,5,20,
159566.SZ,loss_protection,103.39929295999994,1.1290606373835264,-15.05481382347046,55.55555555555556,18,35 days 00:00:00,98.80952380952381,14,40,14,5,20,
159783.SZ,loss_protection,109.77184043999996,0.9365714100039505,-23.8049835053426,56.25,16,44 days 00:00:00,95.26748971193416,16,30,14,5,20,
159715.SZ,loss_protection,34.36699137999993,0.48086940977232967,-24.177232656968563,38.23529411764706,34,21 days 00:00:00,95.88477366255144,20,22,12,5,20,
588170.SH,loss_protection,1.1194124199999715,0.0636093868547852,-15.172153880000028,26.666666666666668,15,13 days 00:00:00,87.5,10,28,6,5,20,
515070.SH,loss_protection,118.62255518000009,1.0346188809106318,-31.13999797167841,41.17647058823529,17,41 days 00:00:00,93.00411522633745,20,40,14,5,20,
159399.SZ,loss_protection,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,5,20,
159201.SZ,loss_protection,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,5,20,
588870.SH,loss_protection,37.14047492000005,1.309888075823833,-13.235922290023282,33.33333333333333,6,36 days 00:00:00,76.06382978723404,20,30,14,5,20,
159366.SZ,loss_protection,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,5,20,
589010.SH,loss_protection,24.309669600000017,1.0049732338971527,-23.987519263776523,50.0,4,29 days 00:00:00,56.64335664335665,16,22,14,5,20,
159922.SZ,loss_protection,104.90826997999996,0.6504766994911084,-19.64094864349334,40.0,15,47 days 00:00:00,95.06172839506173,20,40,14,5,20,
563800.SH,loss_protection,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,5,20,
159608.SZ,loss_protection,56.27779747999999,0.674555352341757,-40.18650934414024,52.63157894736842,19,38 days 00:00:00,98.14814814814815,20,40,14,5,20,
159732.SZ,loss_protection,64.46600512000005,0.7705992596193544,-24.839193244551193,42.10526315789473,19,35 days 00:00:00,88.47736625514403,20,40,10,5,20,
159206.SZ,loss_protection,11.043094159999981,0.6068499375215626,-14.779232465843005,50.0,6,29 days 00:00:00,73.75,20,40,14,5,20,
520600.SH,loss_protection,20.837482900000033,0.666537089886311,-19.511768858921908,54.54545454545454,11,25 days 00:00:00,84.54106280193237,18,36,6,5,20,
512980.SH,loss_protection,80.64996406000006,0.8930212374224086,-26.37589437856106,57.14285714285714,14,48 days 00:00:00,92.18106995884774,18,40,14,5,20,
510210.SH,loss_protection,40.45285025999996,0.912115592733635,-12.664969327629505,64.28571428571429,14,51 days 00:00:00,97.11934156378601,20,40,14,5,20,
