ts_code,strategy,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,num_trades,avg_trade_duration,exposure_time_pct,optimized_fast_period,optimized_slow_period,optimized_signal_period,max_consecutive_losses,pause_bars,trailing_stop_pct
159608.SZ,trailing_stop,18.032656600000045,0.4278604378045489,-26.077755728498985,52.94117647058824,17,23 days 00:00:00,57.20164609053497,20,40,14,,,0.05
159732.SZ,trailing_stop,42.19767826000001,0.701911198824951,-24.18428829230389,45.0,20,20 days 00:00:00,56.99588477366255,20,38,10,,,0.05
159206.SZ,trailing_stop,12.47198886000002,0.8972165416627781,-11.062966699274778,42.857142857142854,7,15 days 00:00:00,45.625,18,34,14,,,0.05
520600.SH,trailing_stop,14.275641700000033,0.6250390701567309,-19.00733542807548,40.0,10,16 days 00:00:00,49.75845410628019,18,36,6,,,0.05
512980.SH,trailing_stop,25.043993240000002,0.49702997726287035,-22.71298818530958,43.75,16,23 days 00:00:00,53.49794238683128,20,40,12,,,0.05
510210.SH,trailing_stop,13.633210080000008,0.5514958559156714,-13.66603868038052,42.857142857142854,14,38 days 00:00:00,74.48559670781893,20,40,12,,,0.05
561160.SH,trailing_stop,147.37843931999998,1.2702941304917792,-19.946795194806676,55.00000000000001,20,32 days 00:00:00,87.86008230452676,10,38,12,,,0.07
516160.SH,trailing_stop,451.4767484599999,0.221293149651078,-15.258143863953988,47.82608695652174,23,27 days 00:00:00,83.53909465020575,16,30,12,,,0.07
159566.SZ,trailing_stop,118.94982932,1.3652231074117402,-12.200145140819608,58.82352941176471,17,31 days 00:00:00,84.76190476190476,14,40,14,,,0.07
159783.SZ,trailing_stop,97.06321510000005,0.9943219615282292,-19.305894602457265,55.55555555555556,18,33 days 00:00:00,83.53909465020575,18,34,12,,,0.07
159715.SZ,trailing_stop,33.411448099999966,0.5498150164028285,-18.29812723689299,37.93103448275862,29,21 days 00:00:00,83.33333333333334,20,40,6,,,0.07
588170.SH,trailing_stop,1.2433444600000259,0.07992172400833458,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,,,0.07
515070.SH,trailing_stop,79.32430816,0.9847847397335674,-34.02793029150318,38.88888888888889,18,28 days 00:00:00,71.60493827160494,20,38,14,,,0.07
159399.SZ,trailing_stop,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,,,0.07
159201.SZ,trailing_stop,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,,,0.07
588870.SH,trailing_stop,23.819398740000054,0.9746373651502418,-10.248190427990966,38.46153846153847,13,18 days 00:00:00,81.38297872340425,10,38,6,,,0.07
159366.SZ,trailing_stop,15.955747020000036,0.9716108593300535,-14.711937507454154,40.0,5,27 days 00:00:00,65.71428571428571,18,34,14,,,0.07
589010.SH,trailing_stop,19.155651879999986,1.1424223413641796,-15.69594370039077,40.0,5,23 days 00:00:00,58.04195804195804,16,22,14,,,0.07
159922.SZ,trailing_stop,110.03448248000001,0.6788823313378913,-18.429007333138138,40.0,15,44 days 00:00:00,89.50617283950618,20,40,14,,,0.07
563800.SH,trailing_stop,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,,,0.07
159608.SZ,trailing_stop,37.87125500000002,0.600623536604884,-34.940718071755484,50.0,18,30 days 00:00:00,74.07407407407408,20,40,14,,,0.07
159732.SZ,trailing_stop,43.51847770000004,0.6555445056251795,-19.565024431992693,47.368421052631575,19,28 days 00:00:00,73.4567901234568,20,40,10,,,0.07
159206.SZ,trailing_stop,14.241669800000038,0.866158015756653,-14.676207166447519,60.0,5,32 days 00:00:00,70.0,20,30,14,,,0.07
520600.SH,trailing_stop,15.620757239999985,0.60877274656035,-11.877377974087377,66.66666666666666,9,22 days 00:00:00,62.31884057971014,18,36,6,,,0.07
512980.SH,trailing_stop,82.44075087999998,1.0042914018854692,-21.91076134196307,60.0,15,41 days 00:00:00,85.18518518518519,18,40,14,,,0.07
510210.SH,trailing_stop,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,,,0.07
561160.SH,trailing_stop,117.72903436000004,1.160921113279143,-15.363038931006923,56.25,16,39 days 00:00:00,85.80246913580247,18,38,12,,,0.1
516160.SH,trailing_stop,413.5465589799999,0.21506891228808175,-19.91799379399045,47.82608695652174,23,28 days 00:00:00,84.5679012345679,16,30,12,,,0.1
159566.SZ,trailing_stop,98.14006443999995,1.1599895879987643,-15.05481382347046,55.55555555555556,18,33 days 00:00:00,91.66666666666666,14,40,14,,,0.1
159783.SZ,trailing_stop,101.24016474,1.000252863927971,-20.016453322512717,50.0,16,40 days 00:00:00,86.21399176954732,20,40,14,,,0.1
159715.SZ,trailing_stop,17.269378739999958,0.2997697082726226,-19.264155637715962,36.666666666666664,30,21 days 00:00:00,86.83127572016461,20,40,6,,,0.1
588170.SH,trailing_stop,-0.1971232399999826,-0.011847932503070358,-12.148343779999982,45.45454545454545,11,15 days 00:00:00,74.30555555555556,8,38,8,,,0.1
515070.SH,trailing_stop,99.46453630000008,1.0298555193852867,-32.622203593756396,38.88888888888889,18,32 days 00:00:00,81.27572016460906,20,40,14,,,0.1
159399.SZ,trailing_stop,4.123865659999974,0.4044676872203915,-6.224972624922909,62.5,8,30 days 00:00:00,91.81286549707602,16,32,12,,,0.1
159201.SZ,trailing_stop,8.590488799999967,0.7689384364414302,-8.863784671332409,41.66666666666667,12,19 days 00:00:00,88.30409356725146,8,32,8,,,0.1
588870.SH,trailing_stop,24.072568060000048,0.9789889637961818,-10.248193726147537,38.46153846153847,13,18 days 00:00:00,82.4468085106383,10,38,6,,,0.1
159366.SZ,trailing_stop,17.45087864000005,0.9924547708619457,-16.74065789320698,40.0,5,29 days 00:00:00,70.71428571428572,18,34,14,,,0.1
589010.SH,trailing_stop,18.12220560000005,0.9108516741622709,-21.623206175802334,40.0,5,23 days 00:00:00,57.34265734265735,20,26,6,,,0.1
159922.SZ,trailing_stop,94.77248343999996,0.6183570715702488,-19.418475714057614,40.0,15,44 days 00:00:00,89.91769547325103,20,40,14,,,0.1
563800.SH,trailing_stop,8.829839979999942,0.5683267057987623,-7.401034797772754,42.857142857142854,14,23 days 00:00:00,89.87341772151899,20,38,10,,,0.1
159608.SZ,trailing_stop,52.47916018000011,0.6964931664188,-37.2961254700649,52.63157894736842,19,35 days 00:00:00,91.1522633744856,20,40,14,,,0.1
159732.SZ,trailing_stop,48.31736818000002,0.6569280646548318,-24.839193244551193,40.0,20,31 days 00:00:00,84.15637860082305,20,40,10,,,0.1
159206.SZ,trailing_stop,21.076299640000034,1.226949739781188,-11.651100563024986,75.0,4,43 days 00:00:00,73.125,20,30,14,,,0.1
520600.SH,trailing_stop,20.00041065999998,0.6523283353592204,-19.5120171550869,54.54545454545454,11,24 days 00:00:00,80.67632850241546,18,36,6,,,0.1
512980.SH,trailing_stop,69.80753256000004,0.8938192547790542,-26.630795224991598,53.84615384615385,13,46 days 00:00:00,82.3045267489712,18,40,14,,,0.1
510210.SH,trailing_stop,38.87900315999994,0.9157828060411858,-12.915254530277265,64.28571428571429,14,49 days 00:00:00,91.76954732510289,20,40,14,,,0.1
