,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_KAMA,Exit_KAMA,Entry_EfficiencyRatio,Exit_EfficiencyRatio,Entry_KamaSlope,Exit_KamaSlope,Entry_ATR,Exit_ATR
0,15254,70,95,0.6552055970728796,0.7865550564731955,,,1992.608345187822,10.996308504595916,0.19937036505354025,2024-04-19,2024-05-29,40 days,,0.6500419290457901,0.7919547439395695,0.06074736494097451,0.35952398513944017,8.74477286263442e-05,-0.0003820641789658019,0.01669374997032471,0.020514623237506135
1,19547,190,209,0.6132134700145904,0.6632011655803416,,,964.6344467827521,12.475038440987067,0.08047684967973638,2024-10-21,2024-11-15,25 days,,0.5776386858478556,0.6480921108553809,0.22056165761789065,0.1585653388672885,0.0011961882222428777,0.0009517919417509901,0.0373211979191572,0.02406041016418745
2,19685,212,215,0.6578673421678091,0.6288078712794318,,,-584.6997852260604,12.664100788354467,-0.045150148960463606,2024-11-20,2024-11-25,5 days,,0.6482241755780467,0.6475261526920326,0.03308479088111233,0.20285338989100454,8.654603712843212e-05,-0.0005180964019852278,0.01988561527803856,0.020405635296431128
3,18422,227,234,0.6712688749992944,0.6543233792944291,,,-324.3799521293293,12.210030254299486,-0.02623135451056142,2024-12-11,2024-12-20,9 days,,0.6499508663150956,0.6528634393775402,0.10475629439225662,0.1376285141832799,0.000536871532074971,3.805946573439319e-05,0.016893550233449718,0.01406165578284172
4,20490,263,264,0.587698342433288,0.5801421671552973,,,-166.7905574667642,11.964526020735057,-0.013850805668571314,2025-02-10,2025-02-11,1 days,,0.5866918345948181,0.5866368372938238,0.06222997858763106,0.011822850767306242,8.003818224781393e-06,-3.985821645979826e-05,0.010055438628359368,0.009941263426503415
5,19863,267,270,0.5978503999081742,0.5885087209033094,,,-197.33609568196923,11.78232560833925,-0.01661763305133942,2025-02-14,2025-02-19,5 days,,0.5875285824673647,0.589628214338955,0.2484253354898896,0.15037553184955324,0.0004794854566689821,5.750127820972987e-05,0.010547586525178503,0.012041617354770088
6,19645,271,275,0.5944531447376629,0.5793085804628788,,,-309.0442397239151,11.529274545782322,-0.026463725991939562,2025-02-20,2025-02-26,6 days,,0.5896667202853265,0.5904732983008696,0.16373355134756565,0.07128860330150918,0.00012053674853203707,-6.912652255926706e-05,0.011564514569196384,0.018985265006566273
7,19152,282,299,0.5936110722353346,0.6072140178943033,,,249.02451419748695,11.499101063081412,0.021904128346091647,2025-03-07,2025-04-01,25 days,,0.5904269501860854,0.601341020675602,0.02797617349201935,0.08137182577562324,2.5290631078404385e-05,7.797663252073761e-05,0.01281730003929542,0.012486544137729691
8,17214,355,382,0.6749132143617619,0.7217156788146837,,,793.6368382090261,12.020784883569668,0.06831122731821523,2025-06-25,2025-08-01,37 days,,0.6691473356023625,0.7367939996664672,0.11322851109804556,0.09319155086778465,0.0001186317591888771,-0.00019859214238060474,0.011229846071239282,0.015339605580123171
9,15081,408,417,0.8229366755284275,0.833007436893484,,,139.39050556669918,12.486646579717423,0.011231470881900456,2025-09-08,2025-09-19,11 days,,0.784827121847575,0.8235208405390595,0.2933420140952689,0.10178339007817216,0.0018124760390289356,0.0002567789882514937,0.022825925673343683,0.026552377474019603
