标的代码,标的名称,标的类型,货币,策略,是否优化,开始日期,结束日期,持续天数,初始资金,最终资金,收益率(%),年化收益率(%),买入持有收益率(%),夏普比率,索提诺比率,卡玛比率,最大回撤(%),平均回撤(%),最大回撤持续天数,交易次数,胜率(%),最佳交易(%),最差交易(%),平均交易(%),盈亏比,期望值(%),SQN,手续费
512890.SH,红利低波ETF,etf,CNY,kama_cross,否,2024-01-02,2025-11-28,696,10000,9085.237,-9.148,-5.098,61.985,-1.523,-1.489,-0.557,-9.148,-9.148,617,5,0.0,-0.299,-4.499,-1.902,0.0,-1.89,-2.47,48.147
